uid,variant_number,total_active_mins,active_mins_pre,active_mins_diff
20594,0,200,522,-322
20596,0,1091,992,99
20597,0,5,3,2
20598,0,25,29,-4
20599,0,93,178,-85
20600,0,107,21,86
20601,0,102,199,-97
20602,0,7,3,4
20603,0,7,15,-8
20604,0,1,5,-4
20605,0,127,95,32
20606,0,37,46,-9
20607,0,11,78,-67
20608,0,308518,4401,304117
20609,0,12,63,-51
20610,0,442,507,-65
20611,0,5442,6719,-1277
20612,0,1877,62,1815
20613,0,13612,19963,-6351
20614,0,43,80,-37
20615,0,2,6,-4
20617,0,39,7,32
20618,0,22,22,0
20620,0,58,83,-25
20621,0,31,89,-58
20622,0,624,1741,-1117
20623,0,186,301,-115
20624,0,20,19,1
20625,0,1704,1800,-96
20626,0,66,48,18
20627,0,162,107,55
20628,0,608,320,288
20629,0,1986,2431,-445
20630,0,78,7,71
20631,0,789,250,539
20632,0,336,348,-12
20633,0,9,64,-55
20634,0,95,51,44
20635,0,90,91,-1
20636,0,16,5,11
20637,0,7391,10579,-3188
20638,0,386,1472,-1086
20639,0,1917,1907,10
20640,0,4,126,-122
20642,0,21,78,-57
20643,0,4,36,-32
20644,0,31,15,16
20645,0,37,66,-29
20646,0,27,54,-27
20647,0,24,2,22
20648,0,8,43,-35
20649,0,5,3,2
20650,0,1565,707,858
20651,0,4,25,-21
20653,0,58,228,-170
20654,0,6,3,3
20655,0,19558,10025,9533
20656,0,885,102,783
20657,0,36,18,18
20658,0,4,49,-45
20659,0,40,26,14
20660,0,23,55,-32
20661,0,121,54,67
20662,0,54,18,36
20663,0,38,15,23
20664,0,45,36,9
20665,0,85,71,14
20667,0,8,36,-28
20668,0,2400,2927,-527
20669,0,45,47,-2
20670,0,64,36,28
20671,0,35,40,-5
20672,0,6931,12349,-5418
20673,0,269,81,188
20674,0,44,48,-4
20675,0,26,9,17
20677,0,114,838,-724
20678,0,92,68,24
20679,0,9,20,-11
20680,0,27,48,-21
20681,0,10,37,-27
20682,0,37,44,-7
20683,0,176,23,153
20684,0,8,60,-52
20685,0,993,1036,-43
20686,0,16,18,-2
20687,0,535,1948,-1413
20688,0,11,260,-249
20689,0,112,104,8
20691,0,80,51,29
20692,0,470,300,170
20693,0,187,169,18
20694,0,6,17,-11
20696,0,188,268,-80
20697,0,1,8,-7
20698,0,205,181,24
20699,0,65,20,45
20700,0,336,181,155
20702,0,39,111,-72
20703,0,13,31,-18
20704,0,345,285,60
20705,0,4,8,-4
20706,0,874,414,460
20707,0,14210,11396,2814
20708,0,500,1170,-670
20709,0,50,74,-24
20710,0,71,78,-7
20711,0,17,12,5
20712,0,6,0,6
20713,0,52,36,16
20715,0,34,15,19
20716,0,835,138,697
20717,0,33,7,26
20718,0,42,68,-26
20719,0,61,73,-12
20720,0,53,1,52
20721,0,3,12,-9
20722,0,9,37,-28
20723,0,112,668,-556
20724,0,19,10,9
20725,0,83,36,47
20726,0,77,115,-38
20728,0,24,14,10
20730,0,17,2,15
20731,0,40,7,33
20732,0,40,83,-43
20733,0,82,51,31
20734,0,189,130,59
20735,0,1926,2022,-96
20736,0,751,3633,-2882
20737,0,93,201,-108
20738,0,33,34,-1
20739,0,8,16,-8
20740,0,16,8,8
20741,0,171,96,75
20742,0,115,183,-68
20743,0,2,12,-10
20744,0,10,18,-8
20745,0,3,1,2
20746,0,762,331,431
20747,0,100,157,-57
20748,0,322,22,300
20749,0,337,344,-7
20750,0,1,30,-29
20751,0,162,143,19
20752,0,66,92,-26
20754,0,102,75,27
20755,0,41,40,1
20756,0,155,406,-251
20757,0,366,10,356
20758,0,153,160,-7
20759,0,5,11,-6
20760,0,75,61,14
20761,0,1788,942,846
20762,0,162,476,-314
20763,0,3745,5225,-1480
20764,0,29,52,-23
20765,0,23,19,4
20766,0,17,36,-19
20767,0,127,6,121
20768,0,2,19,-17
20769,0,66,126,-60
20770,0,3,9,-6
20772,0,308,632,-324
20773,0,13,1,12
20774,0,12,20,-8
20775,0,16,17,-1
20776,0,783,155,628
20777,0,8712,4543,4169
20778,0,43,47,-4
20779,0,39,79,-40
20780,0,500,35,465
20781,0,8,35,-27
20782,0,6,54,-48
20783,0,335,1442,-1107
20784,0,48,29,19
20785,0,1053,3461,-2408
20786,0,28,13,15
20787,0,61,159,-98
20788,0,40,21,19
20789,0,227,76,151
20790,0,64,16,48
20791,0,38,22,16
20792,0,2,17,-15
20793,0,2,18,-16
20794,0,186,78,108
20795,0,799,1309,-510
20796,0,38,88,-50
20797,0,45,81,-36
20798,0,410,412,-2
20799,0,83,127,-44
20800,0,50,22,28
20801,0,169,2674,-2505
20802,0,74,74,0
20803,0,139,261,-122
20804,0,1,22,-21
20805,0,33,38,-5
20806,0,18,10,8
20807,0,59,30,29
20808,0,46,33,13
20809,0,3,21,-18
20810,0,33,12,21
20811,0,53,90,-37
20812,0,125,139,-14
20813,0,271,145,126
20814,0,69,35,34
20815,0,23,40,-17
20816,0,162,165,-3
20817,0,1811,9,1802
20818,0,1571,3361,-1790
20819,0,657,627,30
20820,0,16,35,-19
20821,0,109,75,34
20822,0,5303,21037,-15734
20823,0,8,4,4
20824,0,917,527,390
20825,0,43,6,37
20826,0,317,294,23
20828,0,880,1816,-936
20829,0,5,10,-5
20831,0,171,174,-3
20833,0,8975,8849,126
20834,0,10,5,5
20835,0,63,47,16
20836,0,50,267,-217
20837,0,33,46,-13
20838,0,154,44,110
20839,0,735,26,709
20840,0,255,375,-120
20841,0,184,170,14
20842,0,13,3,10
20843,0,645,1554,-909
20844,0,351,359,-8
20845,0,458,432,26
20847,0,21,12,9
20848,0,1146,161,985
20849,0,128,57,71
20850,0,114,198,-84
20851,0,17,18,-1
20852,0,33,130,-97
20853,0,26,20,6
20854,0,43,35,8
20855,0,92,49,43
20856,0,8,58,-50
20857,0,2,9,-7
20858,0,16,1,15
20860,0,172,135,37
20861,0,9,9,0
20862,0,99,74,25
20863,0,124,115,9
20864,0,47,137,-90
20865,0,280,138,142
20866,0,17,23,-6
20867,0,208,132,76
20868,0,206,374,-168
20869,0,20,8,12
20870,0,25,42,-17
20871,0,19,12,7
20872,0,11368,6025,5343
20873,0,15,32,-17
20874,0,29,28,1
20875,0,614,790,-176
20876,0,2,11,-9
20877,0,312,238,74
20878,0,632,238,394
20879,0,2,16,-14
20880,0,2524,202,2322
20881,0,66,12,54
20883,0,70,103,-33
20884,0,6,8,-2
20885,0,2,7,-5
20886,0,90,121,-31
20887,0,19,12,7
20888,0,6,2,4
20889,0,432,75,357
20890,0,11657,12234,-577
20892,0,53,2,51
20893,0,16,7,9
20894,0,132,35,97
20895,0,118,116,2
20896,0,8,4,4
20897,0,152,203,-51
20898,0,19,0,19
20899,0,27,75,-48
20900,0,3,9,-6
20902,0,98,119,-21
20903,0,28,112,-84
20905,0,32,19,13
20906,0,53,129,-76
20908,0,219,280,-61
20909,0,152,85,67
20910,0,9,29,-20
20911,0,1579,1473,106
20912,0,100,50,50
20913,0,3,14,-11
20914,0,63,277,-214
20915,0,23,34,-11
20916,0,3,10,-7
20918,0,812,2840,-2028
20919,0,335,279,56
20920,0,1889,707,1182
20921,0,157,40,117
20922,0,34,75,-41
20923,0,129,346,-217
20924,0,7,140,-133
20925,0,30,14,16
20926,0,132,242,-110
20927,0,1095,295,800
20929,0,15,4,11
20930,0,356,991,-635
20931,0,30,9,21
20932,0,266,66,200
20933,0,1,2,-1
20934,0,5,85,-80
20935,0,22,3,19
20936,0,10,4,6
20937,0,4,9,-5
20938,0,31,16,15
20939,0,2,7,-5
20940,0,18,106,-88
20941,0,14,20,-6
20942,0,19,37,-18
20943,0,2817,2403,414
20944,0,179,16,163
20945,0,40,49,-9
20946,0,154,182,-28
20947,0,1330,41,1289
20948,0,13,27,-14
20949,0,56,39,17
20950,0,26,7,19
20951,0,6,29,-23
20953,0,254,281,-27
20954,0,699,679,20
20955,0,19,24,-5
20956,0,26,28,-2
20957,0,5,4,1
20958,0,18,75,-57
20960,0,19,9,10
20961,0,4461,2062,2399
20962,0,101,203,-102
20963,0,2415,3116,-701
20964,0,192,236,-44
20965,0,36,133,-97
20966,0,1621,237,1384
20967,0,8,26,-18
20968,0,672,586,86
20969,0,6,26,-20
20970,0,2,5,-3
20971,0,14,6,8
20973,0,47,90,-43
20974,0,1,2,-1
20975,0,42,38,4
20976,0,5,9,-4
20978,0,76,55,21
20979,0,7,9,-2
20980,0,2,10,-8
20981,0,6778,999,5779
20982,0,7,19,-12
20983,0,43,81,-38
20985,0,31,32,-1
20986,0,21,20,1
20987,0,82,98,-16
20988,0,49,31,18
20989,0,29,86,-57
20990,0,22,14,8
20991,0,19,38,-19
20992,0,22,38,-16
20993,0,1082,1660,-578
20994,0,5,46,-41
20995,0,12,43,-31
20996,0,71,151,-80
20997,0,11,5,6
20998,0,594,528,66
20999,0,19,67,-48
21000,0,162,161,1
21001,0,144,33,111
21002,0,24,25,-1
21003,0,13,21,-8
21004,0,5424,6598,-1174
21005,0,108,190,-82
21006,0,287,235,52
21007,0,19,2,17
21008,0,27,32,-5
21009,0,104,30,74
21010,0,82,13,69
21011,0,2,24,-22
21012,0,72,66,6
21013,0,1247,1672,-425
21014,0,1518,1887,-369
21015,0,14,98,-84
21016,0,3,29,-26
21017,0,9680,313345,-303665
21018,0,2300,6009,-3709
21019,0,57,36,21
21020,0,13,25,-12
21021,0,208,351,-143
21023,0,162,106,56
21024,0,48,31,17
21026,0,76,5,71
21027,0,28,6,22
21028,0,35,39,-4
21029,0,5,27,-22
21030,0,146,171,-25
21031,0,34,38,-4
21032,0,3314,9503,-6189
21033,0,273,69,204
21034,0,15,23,-8
21035,0,72,138,-66
21036,0,43,25,18
21037,0,98,36,62
21038,0,29,33,-4
21039,0,35,49,-14
21040,0,156,231,-75
21041,0,295,307,-12
21042,0,70,315,-245
21043,0,145,564,-419
21044,0,356,651,-295
21046,0,26,12,14
21047,0,3,18,-15
21048,0,1034,593,441
21050,0,2180,50,2130
21051,0,157,275,-118
21052,0,17,10,7
21053,0,7,15,-8
21054,0,3,4,-1
21055,0,29,60,-31
21056,0,268,147,121
21057,0,14,14,0
21058,0,18,45,-27
21059,0,34,26,8
21060,0,147,103,44
21061,0,10,45,-35
21062,0,180,62,118
21063,0,6,7,-1
21064,0,8,27,-19
21065,0,35,15,20
21066,0,8,41,-33
21067,0,57,161,-104
21068,0,137,47,90
21069,0,8,8,0
21071,0,191,217,-26
21072,0,963,1751,-788
21073,0,33,66,-33
21074,0,18,24,-6
21075,0,110,100,10
21076,0,15,5,10
21077,0,7,92,-85
21078,0,3566,2077,1489
21079,0,1340,1451,-111
21080,0,5792,7262,-1470
21081,0,527,80,447
21082,0,408,2200,-1792
21083,0,417,229,188
21084,0,49,211,-162
21085,0,1213,1087,126
21086,0,26,37,-11
21087,0,11,111,-100
21088,0,57,17,40
21089,0,44,40,4
21090,0,7,4,3
21091,0,12,14,-2
21092,0,53,142,-89
21093,0,84,7,77
21094,0,58,34,24
21095,0,5971,21043,-15072
21096,0,6,14,-8
21097,0,73,42,31
21098,0,20,22,-2
21099,0,15,6,9
21100,0,17,12,5
21101,0,287,270,17
21103,0,185,210,-25
21104,0,264,98,166
21105,0,178,96,82
21106,0,308,386,-78
21107,0,38,29,9
21108,0,50,4,46
21109,0,31,26,5
21110,0,53,50,3
21111,0,8159,9094,-935
21113,0,3,7,-4
21114,0,51,89,-38
21115,0,361,530,-169
21116,0,1882,1382,500
21117,0,24,17,7
21118,0,104,35,69
21119,0,443,4151,-3708
21120,0,33,26,7
21121,0,69,115,-46
21122,0,5,166,-161
21123,0,529,598,-69
21124,0,147,19,128
21125,0,620,634,-14
21126,0,30,8,22
21127,0,1583,1293,290
21128,0,81,21,60
21129,0,40,1,39
21130,0,72,71,1
21131,0,55,41,14
21132,0,417,463,-46
21133,0,109,135,-26
21134,0,4,4,0
21135,0,32,68,-36
21136,0,7,23,-16
21138,0,5,2,3
21139,0,16,12,4
21140,0,770,451,319
21141,0,945,279,666
21142,0,138,303,-165
21143,0,17,1,16
21144,0,10,174,-164
21145,0,76,55,21
21146,0,22,4,18
21147,0,10,27,-17
21148,0,27,15,12
21149,0,2064,1455,609
21150,0,32,45,-13
21151,0,16,12,4
21152,0,17,19,-2
21153,0,94,68,26
21155,0,61,106,-45
21156,0,301,185,116
21157,0,121,150,-29
21158,0,3548,1501,2047
21159,0,12,65,-53
21160,0,33,41,-8
21161,0,13,20,-7
21162,0,1792,2654,-862
21163,0,99,106,-7
21164,0,31,47,-16
21165,0,66,72,-6
21166,0,35,32,3
21167,0,123,414,-291
21168,0,13300,8922,4378
21169,0,18,25,-7
21170,0,17,2,15
21171,0,73,97,-24
21172,0,63,20,43
21173,0,89,2,87
21175,0,125,98,27
21176,0,3,22,-19
21177,0,50,32,18
21178,0,103,36,67
21179,0,10,40,-30
21180,0,4,3,1
21181,0,238,22,216
21182,0,201,32,169
21183,0,210,72,138
21184,0,322,216,106
21185,0,6,8,-2
21186,0,4,42,-38
21187,0,1,28,-27
21188,0,28,50,-22
21189,0,11,17,-6
21190,0,8,46,-38
21191,0,16,51,-35
21192,0,46,45,1
21193,0,134,439,-305
21195,0,364,108,256
21196,0,387,382,5
21197,0,72,134,-62
21198,0,259,7316,-7057
21199,0,17,8,9
21200,0,201,62,139
21201,0,83,120,-37
21202,0,7,105,-98
21203,0,812,1030,-218
21204,0,13,46,-33
21205,0,267,41,226
21206,0,129,377,-248
21207,0,12,27,-15
21208,0,8,3,5
21209,0,5310,813,4497
21210,0,7,10,-3
21211,0,187,227,-40
21212,0,5801,3359,2442
21213,0,81,34,47
21215,0,6,3,3
21216,0,8,24,-16
21217,0,18,10,8
21218,0,2,8,-6
21219,0,2,8,-6
21220,0,26,54,-28
21221,0,1366,5988,-4622
21222,0,50,25,25
21223,0,57,95,-38
21224,0,55,129,-74
21225,0,101,580,-479
21226,0,2400,1219,1181
21227,0,10,56,-46
21228,0,472,71,401
21229,0,19,100,-81
21230,0,34,62,-28
21231,0,156,35,121
21233,0,109,94,15
21234,0,11,593,-582
21235,0,42,138,-96
21236,0,15,6,9
21237,0,3,6,-3
21238,0,156,197,-41
21239,0,16,8,8
21240,0,20,16,4
21241,0,41,51,-10
21242,0,1,1,0
21243,0,48,233,-185
21244,0,3,18,-15
21245,0,14,24,-10
21246,0,24,48,-24
21247,0,30,20,10
21248,0,2,74,-72
21249,0,610,1285,-675
21250,0,68,57,11
21251,0,19,336,-317
21253,0,30,9,21
21254,0,373,448,-75
21255,0,22,7,15
21256,0,53,94,-41
21257,0,70,27,43
21258,0,3,3,0
21259,0,57,203,-146
21260,0,47,8,39
21261,0,68,70,-2
21262,0,148,65,83
21264,0,359,452,-93
21265,0,32,22,10
21266,0,46,99,-53
21267,0,294,632,-338
21268,0,15,21,-6
21269,0,7,15,-8
21270,0,133,370,-237
21271,0,7,8,-1
21272,0,57,41,16
21273,0,191,20,171
21274,0,36,105,-69
21275,0,26,55,-29
21276,0,1,11,-10
21277,0,4,8,-4
21278,0,37,63,-26
21279,0,137,394,-257
21280,0,80,42,38
21281,0,7,1,6
21282,0,17,54,-37
21283,0,43,43,0
21284,0,40,222,-182
21285,0,9,1594,-1585
21286,0,195,164,31
21287,0,117,116,1
21288,0,235,354,-119
21289,0,506,371,135
21290,0,2949,96,2853
21291,0,12,18,-6
21292,0,4322,4760,-438
21294,0,475,482,-7
21295,0,19,45,-26
21296,0,13,28,-15
21297,0,3,15,-12
21298,0,278,89,189
21299,0,153,63,90
21300,0,2228,3084,-856
21301,0,73,19,54
21302,0,157,110,47
21303,0,100,62,38
21304,0,183,150,33
21305,0,167,213,-46
21306,0,65,117,-52
21307,0,11,12,-1
21308,0,637,399,238
21309,0,27,44,-17
21310,0,124,125,-1
21311,0,9,28,-19
21312,0,78,48,30
21313,0,348,264,84
21314,0,3,7,-4
21315,0,10,22,-12
21316,0,5,3,2
21317,0,179,24,155
21318,0,13,46,-33
21319,0,61,103,-42
21320,0,441,391,50
21321,0,721,507,214
21322,0,44,14,30
21323,0,11312,5491,5821
21324,0,17,49,-32
21325,0,24,22,2
21326,0,5228,4246,982
21327,0,13818,5002,8816
21329,0,652,12,640
21330,0,1180,2364,-1184
21331,0,8,58,-50
21332,0,19,58,-39
21333,0,27,12,15
21334,0,23,29,-6
21335,0,15,21,-6
21336,0,16450,13610,2840
21337,0,1143,233,910
21338,0,4,12,-8
21339,0,3,0,3
21340,0,2556,2488,68
21341,0,2725,7396,-4671
21342,0,246,89,157
21343,0,143,142,1
21344,0,4,2,2
21345,0,375,1033,-658
21346,0,85,81,4
21347,0,62,79,-17
21348,0,56,10,46
21349,0,112,300,-188
21350,0,33,48,-15
21351,0,1,8,-7
21352,0,135,951,-816
21353,0,100,116,-16
21355,0,4,20,-16
21356,0,20,7,13
21357,0,49,20,29
21358,0,19,21,-2
21359,0,169,51,118
21360,0,1972,2275,-303
21362,0,46,32,14
21363,0,124,207,-83
21364,0,28,49,-21
21365,0,317,130,187
21366,0,22,44,-22
21367,0,42,45,-3
21368,0,5,8,-3
21369,0,48,39,9
21370,0,76,23,53
21371,0,74,23,51
21372,0,298,406,-108
21373,0,15,1,14
21374,0,1708,2226,-518
21376,0,957,1063,-106
21377,0,9,23,-14
21378,0,22,13,9
21379,0,411,170,241
21380,0,464,581,-117
21381,0,25,39,-14
21382,0,83,54,29
21383,0,10,44,-34
21384,0,20,27,-7
21385,0,49,28,21
21386,0,15,51,-36
21387,0,183,93,90
21388,0,111,135,-24
21389,0,305,166,139
21390,0,12,21,-9
21391,0,1844,385,1459
21392,0,55,8,47
21393,0,918,865,53
21394,0,142,189,-47
21395,0,6,21,-15
21396,0,21,3,18
21397,0,50,115,-65
21398,0,46,13,33
21399,0,5,16,-11
21400,0,1379,1665,-286
21401,0,498,213,285
21402,0,100,165,-65
21403,0,83,150,-67
21404,0,162,347,-185
21405,0,272,78,194
21406,0,236,410,-174
21408,0,22,46,-24
21409,0,1639,504,1135
21410,0,159,54,105
21411,0,22,45,-23
21412,0,8903,5038,3865
21413,0,1205,1595,-390
21414,0,2559,7247,-4688
21415,0,12,30,-18
21416,0,44,25,19
21417,0,48,140,-92
21418,0,1347,554,793
21419,0,9,6,3
21420,0,59,27,32
21421,0,19,14,5
21422,0,80,675,-595
21423,0,76,48,28
21424,0,7,23,-16
21425,0,4,23,-19
21426,0,67,436,-369
21427,0,47,38,9
21428,0,119,42,77
21429,0,486,7,479
21430,0,101,64,37
21431,0,42,173,-131
21432,0,654,661,-7
21433,0,381,145,236
21434,0,9,6,3
21436,0,65,455,-390
21437,0,10,0,10
21438,0,59,31,28
21439,0,35,24,11
21440,0,2977,809,2168
21441,0,189,104,85
21442,0,24,189,-165
21443,0,27,28,-1
21444,0,8873,813,8060
21445,0,27,180,-153
21447,0,1289,38,1251
21448,0,283,757,-474
21449,0,97,46,51
21450,0,6,5,1
21451,0,8,11,-3
21452,0,2995,4246,-1251
21453,0,102,441,-339
21454,0,123,60,63
21455,0,272,177,95
21456,0,16,50,-34
21457,0,93,56,37
21458,0,655,242,413
21459,0,13891,10950,2941
21462,0,98,451,-353
21464,0,6,10,-4
21465,0,394,581,-187
21466,0,3245,2323,922
21467,0,36,52,-16
21468,0,46,16,30
21469,0,7,1,6
21470,0,74,712,-638
21471,0,7423,8101,-678
21472,0,321,167,154
21473,0,15,59,-44
21474,0,542,318,224
21475,0,12,120,-108
21476,0,167,678,-511
21477,0,24,55,-31
21478,0,3950,1586,2364
21479,0,1489,2923,-1434
21480,0,7,12,-5
21481,0,154,42,112
21482,0,20,45,-25
21483,0,22,54,-32
21484,0,9,7,2
21485,0,20,25,-5
21486,0,1712,1192,520
21487,0,100,59,41
21488,0,284,242,42
21489,0,299,235,64
21490,0,21,62,-41
21491,0,57,97,-40
21492,0,1374,1274,100
21493,0,35,20,15
21494,0,877,211,666
21495,0,117,11,106
21496,0,3,16,-13
21497,0,10,6,4
21498,0,16,8,8
21499,0,13,27,-14
21500,0,342,2496,-2154
21501,0,47,70,-23
21502,0,8,19,-11
21503,0,66,24,42
21504,0,37,71,-34
21505,0,2,2,0
21506,0,2008,698,1310
21507,0,6,18,-12
21508,0,13,14,-1
21509,0,160,98,62
21510,0,10,11,-1
21511,0,13,30,-17
21512,0,348,544,-196
21513,0,35,60,-25
21514,0,74,231,-157
21515,0,223,206,17
21516,0,23,63,-40
21517,0,166,105,61
21518,0,32,74,-42
21519,0,5,19,-14
21520,0,2,2,0
21521,0,11639,7160,4479
21522,0,141,70,71
21523,0,46,69,-23
21524,0,22,49,-27
21525,0,1,45,-44
21526,0,543,1296,-753
21527,0,18,9,9
21528,0,128,11,117
21529,0,8337,10493,-2156
21530,0,8173,7263,910
21532,0,166,157,9
21533,0,12,33,-21
21534,0,74,183,-109
21535,0,3885,3184,701
21536,0,1,43,-42
21537,0,174,571,-397
21538,0,3427,2156,1271
21539,0,44,89,-45
21540,0,2418,2297,121
21541,0,36,65,-29
21542,0,6,7,-1
21543,0,2500,2042,458
21546,0,66,23,43
21547,0,33,35,-2
21548,0,96,206,-110
21549,0,98,211,-113
21550,0,16,13,3
21551,0,37,33,4
21552,0,8779,11475,-2696
21554,0,229,179,50
21555,0,530,84,446
21556,0,23,42,-19
21557,0,10,102,-92
21558,0,104,100,4
21559,0,3,185,-182
21560,0,12,88,-76
21561,0,67,9,58
21562,0,43,3,40
21563,0,245,1249,-1004
21564,0,2,9,-7
21565,0,170,366,-196
21566,0,8697,8269,428
21567,0,638,794,-156
21568,0,18,4,14
21569,0,79,92,-13
21570,0,49,934,-885
21571,0,10,25,-15
21572,0,9,8,1
21573,0,6703,6490,213
21574,0,3667,3425,242
21575,0,15,161,-146
21576,0,35,28,7
21577,0,1851,325,1526
21578,0,133,99,34
21579,0,188,139,49
21580,0,257,430,-173
21581,0,64,50,14
21582,0,34,70,-36
21583,0,933492,732570,200922
21584,0,52,11,41
21585,0,1810,1887,-77
21586,0,98,38,60
21587,0,2252,2819,-567
21588,0,20,39,-19
21589,0,277,70,207
21590,0,1097,191,906
21591,0,30,154,-124
21592,0,11,14,-3
21593,0,21,40,-19
21594,0,18,18,0
21595,0,1108,1151,-43
21596,0,61,104,-43
21597,0,41,33,8
21598,0,42,32,10
21600,0,121,162,-41
21601,0,31,33,-2
21602,0,1,9,-8
21603,0,33,121,-88
21604,0,63,66,-3
21605,0,229,290,-61
21606,0,3405,3742,-337
21607,0,14,23,-9
21608,0,540,438,102
21609,0,1675,1954,-279
21610,0,10,20,-10
21611,0,68,16,52
21612,0,10,205,-195
21613,0,17,5,12
21614,0,20,76,-56
21615,0,92,73,19
21616,0,1619,3178,-1559
21617,0,211,187,24
21618,0,42,250,-208
21619,0,11,0,11
21620,0,140,289,-149
21621,0,94,1660,-1566
21622,0,17,4,13
21623,0,38,67,-29
21624,0,77,428,-351
21625,0,3,31,-28
21627,0,89,16,73
21628,0,3105,903,2202
21629,0,582,313,269
21630,0,8,25,-17
21631,0,816,312,504
21632,0,210,166,44
21633,0,121785,235017,-113232
21634,0,7,16,-9
21635,0,10,65,-55
21636,0,213,47,166
21638,0,111,260,-149
21639,0,75,33,42
21640,0,77,67,10
21641,0,33,36,-3
21642,0,31,29,2
21643,0,10,26,-16
21644,0,25,21,4
21645,0,5,45,-40
21646,0,54,27,27
21647,0,47,45,2
21649,0,41,47,-6
21650,0,30,5,25
21651,0,12,26,-14
21652,0,2,7,-5
21653,0,111,385,-274
21654,0,15,11,4
21655,0,8,1,7
21656,0,18,22,-4
21657,0,26,45,-19
21658,0,14,34,-20
21659,0,109,36,73
21660,0,205,441,-236
21661,0,23,135,-112
21662,0,48,51,-3
21663,0,11,32,-21
21664,0,61,48,13
21665,0,12,15,-3
21666,0,82,94,-12
21667,0,49,80,-31
21668,0,37,26,11
21669,0,13,6,7
21671,0,316,291,25
21672,0,17,14,3
21673,0,746,399,347
21676,0,1183,861,322
21677,0,7,5,2
21678,0,184,236,-52
21679,0,3,12,-9
21680,0,102578,1889,100689
21682,0,13,166,-153
21683,0,84,32,52
21684,0,244,247,-3
21686,0,71,42,29
21687,0,57,31,26
21688,0,10,29,-19
21689,0,224,406,-182
21690,0,24,171,-147
21691,0,365,357,8
21692,0,683,654,29
21693,0,40,35,5
21694,0,9,21,-12
21695,0,6,22,-16
21697,0,27,45,-18
21699,0,122,103,19
21700,0,966,419,547
21701,0,44,111,-67
21702,0,14,17,-3
21703,0,13,14,-1
21704,0,57,64,-7
21708,0,59,54,5
21709,0,9,15,-6
21710,0,193,574,-381
21711,0,3,18,-15
21712,0,20,18,2
21713,0,4,34,-30
21714,0,48,43,5
21715,0,6,14,-8
21716,0,4,13,-9
21717,0,484,749,-265
21718,0,112,361,-249
21719,0,96,95,1
21720,0,19,28,-9
21721,0,249,63,186
21722,0,2070,2624,-554
21723,0,30,31,-1
21724,0,83,63,20
21725,0,55,51,4
21726,0,420,261,159
21727,0,6,11,-5
21728,0,107,13,94
21729,0,68,117,-49
21730,0,90,21,69
21731,0,19,11,8
21732,0,8,3,5
21733,0,33,23,10
21734,0,282,222,60
21735,0,251,342,-91
21736,0,13,10,3
21737,0,244,269,-25
21738,0,12,10,2
21739,0,7,4,3
21740,0,778,593,185
21742,0,19,248,-229
21743,0,1328,1592,-264
21744,0,28,81,-53
21745,0,6787,5598,1189
21746,0,152,183,-31
21747,0,2531,606,1925
21749,0,232,193,39
21750,0,35,115,-80
21751,0,109,125,-16
21752,0,48,63,-15
21754,0,17,31,-14
21755,0,1713,3066,-1353
21756,0,4,3,1
21757,0,75,45,30
21758,0,31,5,26
21759,0,5,14,-9
21760,0,1,1,0
21761,0,29,82,-53
21762,0,3,13,-10
21763,0,6,5,1
21764,0,29,86,-57
21765,0,155,119,36
21766,0,486,169,317
21768,0,15355,134700,-119345
21769,0,110,47,63
21770,0,210,380,-170
21771,0,174,55,119
21772,0,20,91,-71
21773,0,15,25,-10
21774,0,14,14,0
21775,0,3,14,-11
21776,0,7,9,-2
21777,0,41,20,21
21780,0,105,101,4
21781,0,40,27,13
21782,0,19,34,-15
21783,0,892,25,867
21784,0,11,150,-139
21785,0,241,305,-64
21787,0,10,34,-24
21788,0,16,23,-7
21789,0,22,22,0
21790,0,1430,567,863
21791,0,14,28,-14
21792,0,9,19,-10
21793,0,36,21,15
21794,0,62,31,31
21795,0,4,1,3
21796,0,15,70,-55
21797,0,22,47,-25
21798,0,14102,5338,8764
21799,0,21,122,-101
21800,0,12,14,-2
21801,0,92,153,-61
21803,0,41,21,20
21804,0,34,44,-10
21806,0,164,517,-353
21807,0,34,10,24
21808,0,123,133,-10
21810,0,53,64,-11
21812,0,27,108,-81
21813,0,147,763,-616
21814,0,12,17,-5
21815,0,2380,2298,82
21817,0,280,43,237
21818,0,33,69,-36
21819,0,4275,7719,-3444
21820,0,111,41,70
21821,0,7,25,-18
