uid,variant_number,total_active_mins,active_mins_pre,active_mins_diff
22183,0,141,199,-58
22188,0,26,60,-34
22189,0,163,206,-43
22190,0,2,29,-27
22192,0,15,13,2
22194,0,61,93,-32
22195,0,29,19,10
22196,0,5,16,-11
22197,0,8,4,4
22198,0,24,22,2
22199,0,55,85,-30
22200,0,19,2,17
22202,0,22,48,-26
22205,0,13,40,-27
22206,0,61,7,54
22207,0,37,80,-43
22208,0,21,44,-23
22209,0,47,11,36
22212,0,14,17,-3
22213,0,52,74,-22
22214,0,13,19,-6
22215,0,15,9,6
22216,0,7,7,0
22217,0,5,12,-7
22218,0,21,3,18
22219,0,44,70,-26
22221,0,11,30,-19
22222,0,7,21,-14
22223,0,20,6,14
22224,0,2,1,1
22225,0,23,29,-6
22226,0,48,61,-13
22227,0,27,43,-16
22233,0,37,6,31
22234,0,4,19,-15
22236,0,34,77,-43
22238,0,13,22,-9
22239,0,23,42,-19
22241,0,10,10,0
22242,0,16,18,-2
22243,0,114,88,26
22245,0,3,14,-11
22247,0,8,5,3
22248,0,43,39,4
22249,0,8,42,-34
22250,0,2,43,-41
22251,0,50,77,-27
22253,0,85,126,-41
22255,0,1,6,-5
22256,0,1,10,-9
22257,0,84,67,17
22258,0,8,7,1
22259,0,29,11,18
22260,0,30,68,-38
22261,0,66,91,-25
22262,0,5,6,-1
22266,0,15,15,0
22269,0,21,55,-34
22270,0,6,55,-49
22271,0,2,13,-11
22272,0,4,17,-13
22273,0,10,32,-22
22274,0,13,35,-22
22276,0,41,9,32
22279,0,3,43,-40
22280,0,70,47,23
22281,0,54,35,19
22287,0,6,18,-12
22289,0,30,13,17
22290,0,59,17,42
22291,0,33,34,-1
22292,0,1,2,-1
22293,0,33,43,-10
22294,0,18,24,-6
22296,0,92,126,-34
22297,0,13,36,-23
22299,0,41,29,12
22300,0,65,14,51
22301,0,6,7,-1
22303,0,63,62,1
22304,0,43,74,-31
22305,0,124,131,-7
22307,0,10,34,-24
22313,0,139,106,33
22316,0,124,86,38
22319,0,21,20,1
22320,0,84,53,31
22321,0,16,76,-60
22322,0,7,16,-9
22323,0,8,23,-15
22324,0,11,4,7
22327,0,53,12,41
22328,0,3,1,2
22330,0,16,11,5
22332,0,38,26,12
22333,0,6,18,-12
22334,0,45,80,-35
22336,0,42,46,-4
22340,0,92,63,29
22341,0,71,44,27
22343,0,7,7,0
22345,0,30,42,-12
22346,0,32,60,-28
22347,0,22,42,-20
22349,0,54,8,46
22351,0,11,31,-20
22353,0,46,11,35
22354,0,56,60,-4
22355,0,37,28,9
22360,0,28,21,7
22362,0,26,0,26
22363,0,106,165,-59
22364,0,62,58,4
22365,0,223,175,48
22366,0,64,72,-8
22367,0,16,13,3
22372,0,21,30,-9
22374,0,165,157,8
22375,0,43,9,34
22377,0,24,63,-39
22378,0,155,119,36
22380,0,3,19,-16
22381,0,7,6,1
22382,0,17,28,-11
22385,0,13,4,9
22388,0,35,56,-21
22389,0,42,68,-26
22390,0,7,16,-9
22398,0,33,79,-46
22399,0,2,23,-21
22403,0,88,108,-20
22405,0,58,34,24
22406,0,8,19,-11
22407,0,17,30,-13
22408,0,4,6,-2
22409,0,26,57,-31
22410,0,36,76,-40
22411,0,21,24,-3
22412,0,238,203,35
22414,0,21,14,7
22415,0,26,69,-43
22417,0,14,28,-14
22419,0,5,30,-25
22420,0,55,29,26
22421,0,13,25,-12
22423,0,67,92,-25
22425,0,23,11,12
22428,0,96,58,38
22429,0,72,34,38
22430,0,22,11,11
22431,0,14,37,-23
22432,0,1,12,-11
22433,0,10,51,-41
22435,0,18,27,-9
22436,0,2,0,2
22438,0,5,27,-22
22439,0,18,17,1
22441,0,88,137,-49
22442,0,14,18,-4
22443,0,30,58,-28
22445,0,21,15,6
22446,0,25,19,6
22447,0,73,25,48
22449,0,10,11,-1
22450,0,50,11,39
22451,0,27,6,21
22452,0,15,21,-6
22454,0,10,10,0
22458,0,7,8,-1
22459,0,89,53,36
22461,0,12,11,1
22464,0,125,100,25
22465,0,21,27,-6
22466,0,42,53,-11
22467,0,17,22,-5
22468,0,20,17,3
22469,0,48,96,-48
22470,0,21,5,16
22471,0,111,114,-3
22478,0,13,40,-27
22479,0,19,21,-2
22480,0,25,56,-31
22481,0,16,23,-7
22482,0,6,18,-12
22484,0,23,64,-41
22487,0,37,54,-17
22488,0,13,46,-33
22491,0,592,575,17
22492,0,134,194,-60
22494,0,13,9,4
22495,0,17,18,-1
22499,0,4,3,1
22501,0,33,29,4
22504,0,4,37,-33
22505,0,44,23,21
22506,0,23,40,-17
22507,0,65,95,-30
22508,0,13,43,-30
22509,0,39,3,36
22510,0,12,16,-4
22512,0,33,19,14
22515,0,15,61,-46
22516,0,55,88,-33
22519,0,18,29,-11
22521,0,31,32,-1
22522,0,3,8,-5
22523,0,74,70,4
22527,0,2,7,-5
22528,0,280,244,36
22529,0,36,82,-46
22530,0,5,50,-45
22531,0,16,6,10
22532,0,114,106,8
22533,0,27,18,9
22535,0,42,25,17
22538,0,63,49,14
22542,0,30,5,25
22543,0,1,12,-11
22544,0,74,88,-14
22545,0,5,7,-2
22549,0,174,146,28
22550,0,55,79,-24
22551,0,167,221,-54
22554,0,10,11,-1
22555,0,8,1,7
22558,0,126,158,-32
22559,0,11,36,-25
22560,0,88,120,-32
22562,0,54,81,-27
22563,0,19,6,13
22564,0,80,122,-42
22565,0,6,34,-28
22566,0,14,21,-7
22567,0,2,35,-33
22568,0,99,81,18
22570,0,13,9,4
22572,0,408,389,19
22573,0,4,0,4
22575,0,2,2,0
22576,0,39,6,33
22577,0,45,59,-14
22578,0,20,55,-35
22581,0,6,20,-14
22582,0,2,17,-15
22583,0,11,13,-2
22587,0,254,215,39
22589,0,165,113,52
22591,0,3,16,-13
22593,0,95,94,1
22599,0,46,35,11
22600,0,55,40,15
22601,0,5,16,-11
22607,0,79,56,23
22608,0,42,35,7
22612,0,16,35,-19
22613,0,39,21,18
22614,0,68,59,9
22615,0,8,12,-4
22616,0,3,17,-14
22617,0,11,49,-38
22621,0,11,25,-14
22622,0,19,22,-3
22625,0,47,31,16
22626,0,13,74,-61
22630,0,5,10,-5
22631,0,4,35,-31
22632,0,15,5,10
22633,0,211,266,-55
22634,0,13,8,5
22635,0,16,4,12
22636,0,1,13,-12
22637,0,29,22,7
22638,0,206,235,-29
22639,0,10,45,-35
22641,0,10,16,-6
22642,0,31,90,-59
22645,0,12,9,3
22646,0,13,4,9
22651,0,7,34,-27
22652,0,165,180,-15
22655,0,5,40,-35
22656,0,118,97,21
22657,0,11,16,-5
22658,0,66,32,34
22660,0,13,17,-4
22662,0,24,50,-26
22663,0,2,56,-54
22664,0,26,16,10
22665,0,45,73,-28
22667,0,19,3,16
22670,0,2,18,-16
22674,0,107,80,27
22675,0,30,20,10
22677,0,12,1,11
22678,0,8,4,4
22682,0,79,52,27
22684,0,54,33,21
22685,0,26,17,9
22686,0,26,45,-19
22687,0,51,40,11
22688,0,33,61,-28
22690,0,34,23,11
22691,0,81,35,46
22692,0,89,126,-37
22693,0,2,5,-3
22694,0,6,56,-50
22695,0,6,22,-16
22697,0,405,392,13
22698,0,50,95,-45
22699,0,12,4,8
22700,0,59,115,-56
22703,0,87,82,5
22704,0,871,849,22
22705,0,11,12,-1
22710,0,19,61,-42
22711,0,119,79,40
22712,0,66,110,-44
22714,0,10,50,-40
22715,0,28,58,-30
22720,0,4,13,-9
22721,0,52,35,17
22723,0,51,79,-28
22724,0,442,433,9
22725,0,16,26,-10
22726,0,2,8,-6
22727,0,211,261,-50
22729,0,2,5,-3
22730,0,60,101,-41
22731,0,37,11,26
22732,0,1,3,-2
22733,0,16,7,9
22735,0,77,28,49
22737,0,85,76,9
22740,0,1,14,-13
22741,0,5,1,4
22742,0,21,20,1
22743,0,10,32,-22
22747,0,21,22,-1
22750,0,44,12,32
22751,0,118,75,43
22752,0,34,51,-17
22755,0,32,27,5
22757,0,193,219,-26
22758,0,13,16,-3
22760,0,54,14,40
22763,0,4,14,-10
22764,0,61,38,23
22767,0,209,178,31
22768,0,5,25,-20
22769,0,71,28,43
22772,0,78,51,27
22773,0,35,23,12
22775,0,1,6,-5
22776,0,3,27,-24
22778,0,12,0,12
22779,0,81,136,-55
22780,0,12,23,-11
22782,0,27,46,-19
22783,0,82,59,23
22786,0,4,13,-9
22787,0,81,70,11
22788,0,73,35,38
22790,0,44,61,-17
22791,0,97,131,-34
22792,0,41,26,15
22793,0,9,16,-7
22794,0,47,24,23
22795,0,13,13,0
22796,0,9,25,-16
22800,0,24,35,-11
22804,0,37,67,-30
22806,0,60,21,39
22807,0,18,22,-4
22809,0,195,182,13
22811,0,61,53,8
22813,0,10,21,-11
22814,0,46,58,-12
22815,0,7,24,-17
22816,0,13,62,-49
22817,0,2,4,-2
22818,0,6,6,0
22819,0,70,47,23
22820,0,6,7,-1
22822,0,27,37,-10
22823,0,12,20,-8
22824,0,8,45,-37
22825,0,45,46,-1
22826,0,62,79,-17
22827,0,45,33,12
22828,0,17,19,-2
22829,0,41,85,-44
22830,0,42,45,-3
22831,0,79,31,48
22832,0,39,79,-40
22838,0,31,80,-49
22839,0,18,2,16
22840,0,162,186,-24
22841,0,51,78,-27
22843,0,29,34,-5
22847,0,57,85,-28
22848,0,9,42,-33
22849,0,73,24,49
22850,0,108,97,11
22851,0,4,14,-10
22854,0,32,78,-46
22855,0,47,80,-33
22858,0,48,68,-20
22861,0,8,20,-12
22863,0,289,259,30
22864,0,3,13,-10
22865,0,5,8,-3
22866,0,16,30,-14
22868,0,4,4,0
22871,0,25,30,-5
22872,0,91,112,-21
22873,0,26,30,-4
22874,0,25,80,-55
22882,0,44,75,-31
22883,0,107,96,11
22884,0,8,38,-30
22885,0,11,48,-37
22886,0,4,21,-17
22888,0,179,225,-46
22889,0,185,191,-6
22891,0,2,3,-1
22892,0,44,102,-58
22893,0,9,28,-19
22894,0,24,23,1
22895,0,33,6,27
22900,0,10,45,-35
22901,0,149,121,28
22903,0,4,4,0
22906,0,2,2,0
22907,0,24,14,10
22908,0,29,39,-10
22910,0,65,111,-46
22911,0,30,25,5
22912,0,10,4,6
22914,0,28,43,-15
22917,0,4,2,2
22918,0,27,13,14
22921,0,8,6,2
22923,0,2,28,-26
22925,0,2,21,-19
22926,0,31,13,18
22928,0,58,10,48
22929,0,26,49,-23
22933,0,39,34,5
22934,0,264,229,35
22936,0,99,65,34
22937,0,8,25,-17
22938,0,21,30,-9
22940,0,2,12,-10
22941,0,3,4,-1
22944,0,1,2,-1
22945,0,42,63,-21
22946,0,18,20,-2
22947,0,42,55,-13
22951,0,1,4,-3
22952,0,17,20,-3
22954,0,9,54,-45
22957,0,49,59,-10
22958,0,30,15,15
22959,0,76,43,33
22960,0,48,48,0
22961,0,50,54,-4
22962,0,23,70,-47
22963,0,21,14,7
22964,0,21,27,-6
22965,0,52,85,-33
22966,0,12,69,-57
22967,0,50,63,-13
22969,0,43,37,6
22970,0,157,179,-22
22972,0,198,250,-52
22973,0,44,21,23
22975,0,8,26,-18
22976,0,78,40,38
22977,0,26,20,6
22978,0,2,6,-4
22980,0,52,92,-40
22982,0,1,12,-11
22983,0,303,267,36
22984,0,77,100,-23
22985,0,30,7,23
22989,0,37,80,-43
22991,0,62,43,19
22992,0,41,57,-16
22994,0,19,40,-21
22995,0,33,8,25
22997,0,86,144,-58
22998,0,25,17,8
23003,0,1,12,-11
23004,0,113,61,52
23005,0,33,40,-7
23006,0,12,11,1
23007,0,57,62,-5
23008,0,241,206,35
23009,0,170,180,-10
23010,0,16,10,6
23011,0,148,191,-43
23012,0,3,2,1
23015,0,29,37,-8
23016,0,41,17,24
23019,0,2,2,0
23020,0,31,83,-52
23021,0,118,161,-43
23022,0,13,15,-2
23023,0,65,34,31
23025,0,2,5,-3
23026,0,141,189,-48
23027,0,115,150,-35
23030,0,39,24,15
23033,0,17,1,16
23037,0,73,36,37
23038,0,249,207,42
23039,0,11,5,6
23040,0,19,16,3
23041,0,58,22,36
23044,0,6,11,-5
23047,0,15,64,-49
23049,0,11,20,-9
23051,0,12,17,-5
23053,0,19,7,12
23056,0,9,4,5
23057,0,51,19,32
23058,0,222,186,36
23060,0,9,17,-8
23062,0,1,23,-22
23063,0,3,15,-12
23064,0,2,5,-3
23067,0,129,188,-59
23072,0,52,57,-5
23074,0,71,30,41
23075,0,30,41,-11
23078,0,25,24,1
23080,0,20,21,-1
23081,0,11,14,-3
23083,0,62,11,51
23085,0,232,265,-33
23087,0,41,34,7
23091,0,8,2,6
23092,0,108,87,21
23093,0,7,23,-16
23094,0,3,11,-8
23095,0,2,11,-9
23099,0,4,4,0
23100,0,38,29,9
23102,0,35,30,5
23104,0,222,223,-1
23105,0,36,8,28
23107,0,24,32,-8
23108,0,52,34,18
23109,0,22,23,-1
23110,0,5,14,-9
23111,0,53,95,-42
23112,0,26,21,5
23116,0,19,1,18
23117,0,62,21,41
23118,0,110,114,-4
23120,0,42,31,11
23121,0,121,168,-47
23125,0,3,47,-44
23127,0,54,75,-21
23128,0,29,79,-50
23131,0,10,15,-5
23132,0,86,138,-52
23134,0,3,21,-18
23137,0,73,56,17
23138,0,29,34,-5
23139,0,25,6,19
23140,0,10,46,-36
23142,0,26,84,-58
23146,0,83,114,-31
23147,0,54,39,15
23149,0,39,31,8
23150,0,12,12,0
23151,0,33,59,-26
23152,0,21,21,0
23155,0,102,58,44
23157,0,101,50,51
23158,0,1,11,-10
23159,0,52,40,12
23162,0,52,17,35
23164,0,5,13,-8
23165,0,54,86,-32
23166,0,165,112,53
23167,0,277,294,-17
23168,0,6,20,-14
23170,0,45,23,22
23171,0,6,59,-53
23173,0,29,52,-23
23175,0,178,149,29
23177,0,27,53,-26
23178,0,47,23,24
23179,0,72,66,6
23180,0,58,44,14
23181,0,52,82,-30
23182,0,6,11,-5
23184,0,41,58,-17
23185,0,103,120,-17
23188,0,3,22,-19
23191,0,42,26,16
23193,0,1,3,-2
23194,0,2,8,-6
23196,0,25,16,9
23197,0,53,54,-1
23198,0,15,8,7
23200,0,15,11,4
23202,0,68,28,40
23203,0,13,20,-7
23204,0,1,2,-1
23205,0,8,16,-8
23206,0,2,2,0
23207,0,8,4,4
23208,0,111,83,28
23209,0,94,71,23
23214,0,3,11,-8
23216,0,26,17,9
23219,0,50,47,3
23220,0,5,21,-16
23221,0,167,195,-28
23222,0,7,23,-16
23223,0,7,53,-46
23225,0,6,10,-4
23226,0,18,10,8
23228,0,26,19,7
23230,0,23,33,-10
23232,0,59,57,2
23235,0,212,168,44
23239,0,176,181,-5
23240,0,1114,1121,-7
23243,0,12,28,-16
23246,0,10,14,-4
23248,0,9,16,-7
23249,0,4,50,-46
23251,0,54,25,29
23252,0,162,191,-29
23254,0,5,3,2
23255,0,195,155,40
23256,0,4,2,2
23258,0,5,46,-41
23259,0,36,10,26
23261,0,24,41,-17
23262,0,1,13,-12
23263,0,32,43,-11
23264,0,101,127,-26
23265,0,123,157,-34
23266,0,144,164,-20
23268,0,5,44,-39
23270,0,20,19,1
23271,0,30,60,-30
23272,0,1445,1474,-29
23273,0,10,10,0
23274,0,8,36,-28
23275,0,11,23,-12
23277,0,29,54,-25
23278,0,170,204,-34
23279,0,50,33,17
23281,0,41,19,22
23282,0,60,49,11
23283,0,18,8,10
23286,0,4,8,-4
23287,0,3,50,-47
23289,0,130,174,-44
23290,0,185,169,16
23291,0,32,69,-37
23292,0,19,32,-13
23293,0,1,7,-6
23294,0,5,19,-14
23297,0,14,23,-9
23298,0,41,30,11
23299,0,11,67,-56
23300,0,8,19,-11
23301,0,50,79,-29
23302,0,35,27,8
23304,0,86,39,47
23305,0,3,15,-12
23307,0,10,35,-25
23309,0,57,53,4
23310,0,23,28,-5
23311,0,5,26,-21
23312,0,3,21,-18
23313,0,4,48,-44
23316,0,87,64,23
23318,0,5,17,-12
23319,0,11,19,-8
23320,0,156,158,-2
23321,0,20,68,-48
23322,0,4,57,-53
23324,0,36,68,-32
23325,0,10,13,-3
23326,0,3,23,-20
23330,0,29,25,4
23331,0,9,4,5
23332,0,1,12,-11
23333,0,7,32,-25
23336,0,8,4,4
23338,0,36,18,18
23339,0,6,1,5
23340,0,56,109,-53
23341,0,1,2,-1
23342,0,61,48,13
23343,0,29,75,-46
23344,0,4,11,-7
23346,0,6,44,-38
23347,0,65,15,50
23348,0,11,4,7
23349,0,2,1,1
23350,0,13,3,10
23354,0,4,9,-5
23356,0,45,87,-42
23357,0,60,15,45
23358,0,25,25,0
23360,0,4,4,0
23361,0,36,32,4
23362,0,70,55,15
23365,0,107,82,25
23366,0,88,125,-37
23368,0,32,53,-21
23369,0,27,4,23
23370,0,25,5,20
23374,0,72,61,11
23375,0,43,13,30
23376,0,33,92,-59
23377,0,18,7,11
23378,0,1,7,-6
23379,0,18,38,-20
23380,0,11,2,9
23383,0,6,16,-10
23386,0,12,49,-37
23391,0,23,26,-3
23392,0,20,44,-24
23395,0,6,46,-40
23396,0,8,42,-34
23397,0,103,107,-4
23399,0,4,11,-7
23400,0,20,37,-17
23401,0,115,139,-24
23405,0,216,230,-14
23406,0,4,1,3
23408,0,21,21,0
23409,0,104,91,13
23412,0,87,61,26
23413,0,27,57,-30
23414,0,4,6,-2
23415,0,6,4,2
23419,0,4,13,-9
23420,0,70,21,49
23423,0,16,71,-55
23425,0,248,196,52
23429,0,15,47,-32
23432,0,8,20,-12
23438,0,98,129,-31
23439,0,36,18,18
23441,0,75,32,43
23443,0,119,138,-19
23444,0,13,22,-9
23445,0,34,11,23
23446,0,32,10,22
23447,0,135,154,-19
23448,0,33,14,19
23449,0,36,50,-14
23452,0,8,18,-10
23453,0,34,59,-25
23454,0,9,4,5
23455,0,51,29,22
23458,0,148,115,33
23459,0,41,59,-18
23460,0,325,347,-22
23462,0,31,16,15
23463,0,71,109,-38
23464,0,2,35,-33
23466,0,173,120,53
23467,0,13,48,-35
23468,0,12,32,-20
23469,0,13,33,-20
23473,0,84,117,-33
23474,0,9,15,-6
23475,0,17,28,-11
23477,0,9,6,3
23479,0,60,72,-12
23480,0,110,151,-41
23481,0,85,106,-21
23482,0,23,13,10
23483,0,12,36,-24
23486,0,27,21,6
23488,0,1,2,-1
23489,0,19,5,14
23491,0,19,26,-7
23493,0,255,238,17
23495,0,7,38,-31
23496,0,55,20,35
23497,0,74,127,-53
23498,0,112,160,-48
23500,0,138,84,54
23502,0,1449,1404,45
23503,0,23,15,8
23504,0,104,153,-49
23506,0,19,8,11
23507,0,9,16,-7
23510,0,28,7,21
23511,0,78,110,-32
23514,0,7,1,6
23515,0,83,133,-50
23518,0,39,88,-49
23520,0,25,14,11
23521,0,64,77,-13
23522,0,1,2,-1
23524,0,12,20,-8
23526,0,127,167,-40
23528,0,17,33,-16
23529,0,28,48,-20
23533,0,31,28,3
23534,0,53,24,29
23535,0,3,20,-17
23538,0,40,6,34
23540,0,4,41,-37
23541,0,5,9,-4
23542,0,40,7,33
23544,0,17,20,-3
23545,0,13,38,-25
23546,0,1,17,-16
23547,0,27,25,2
23549,0,22,19,3
23550,0,36,34,2
23551,0,23,38,-15
23556,0,4,7,-3
23557,0,39,63,-24
23558,0,25,26,-1
23559,0,11,52,-41
23561,0,140,165,-25
23562,0,174,165,9
23564,0,30,74,-44
23568,0,33,28,5
23569,0,3,3,0
23570,0,55,29,26
23571,0,14,3,11
23572,0,13,41,-28
23573,0,64,104,-40
23575,0,41,29,12
23576,0,3,1,2
23577,0,41,41,0
23578,0,18,60,-42
23579,0,63,39,24
23585,0,24,47,-23
23586,0,48,27,21
23587,0,8,6,2
23589,0,11,26,-15
23590,0,17,3,14
23591,0,18,4,14
23592,0,17,65,-48
23596,0,2,25,-23
23597,0,45,30,15
23598,0,7,7,0
23601,0,6,4,2
23603,0,6,9,-3
23607,0,2,11,-9
23609,0,43,44,-1
23610,0,49,85,-36
23611,0,1,8,-7
23616,0,21,22,-1
23617,0,19,28,-9
23620,0,138,90,48
23621,0,66,46,20
23622,0,62,76,-14
23623,0,16,17,-1
23624,0,2435,2444,-9
23625,0,20,40,-20
23626,0,49,47,2
23628,0,9,12,-3
23629,0,35,90,-55
23630,0,28,33,-5
23631,0,71,24,47
23633,0,41,35,6
23635,0,48,38,10
23636,0,22,32,-10
23638,0,317,319,-2
23639,0,2,14,-12
23642,0,6,11,-5
23644,0,92,93,-1
23646,0,16,17,-1
23647,0,68,81,-13
23648,0,17,30,-13
23650,0,79,122,-43
23651,0,8,7,1
23654,0,2,9,-7
23656,0,147,119,28
23657,0,74,22,52
23658,0,61,76,-15
23659,0,14,18,-4
23661,0,27,28,-1
23662,0,42,102,-60
23664,0,4,16,-12
23669,0,151,167,-16
23670,0,70,63,7
23672,0,87,40,47
23673,0,24,78,-54
23674,0,19,3,16
23675,0,39,92,-53
23676,0,11,38,-27
23677,0,11,14,-3
23679,0,57,57,0
23682,0,118,110,8
23685,0,9,9,0
23686,0,24,36,-12
23687,0,100,103,-3
23689,0,7,6,1
23690,0,52,10,42
23694,0,11,52,-41
23695,0,10,8,2
23696,0,10,8,2
23698,0,45,95,-50
23703,0,17,16,1
23704,0,6,13,-7
23706,0,31,66,-35
23708,0,10,12,-2
23709,0,94,144,-50
23710,0,36,63,-27
23711,0,456,501,-45
23713,0,36,49,-13
23714,0,94,81,13
23717,0,36,43,-7
23718,0,1,9,-8
23721,0,86,52,34
23722,0,28,10,18
23723,0,14,6,8
23724,0,105,90,15
23725,0,41,78,-37
23730,0,9,13,-4
23734,0,38,31,7
23736,0,100,102,-2
23739,0,4,2,2
23740,0,22,21,1
23742,0,10,54,-44
23749,0,31,64,-33
23750,0,70,46,24
23751,0,30,62,-32
23752,0,14,3,11
23753,0,2,4,-2
23754,0,7,15,-8
23755,0,13,17,-4
23756,0,14,50,-36
23757,0,21,22,-1
23758,0,54,40,14
23759,0,19,18,1
23760,0,4,2,2
23761,0,42,34,8
23763,0,13,25,-12
23764,0,5,28,-23
23766,0,6,16,-10
23767,0,155,154,1
23768,0,13,33,-20
23770,0,21,37,-16
23771,0,178,149,29
23772,0,26,21,5
23773,0,6,4,2
23776,0,15,29,-14
23777,0,91,94,-3
23779,0,2,4,-2
23781,0,134,81,53
23783,0,36,33,3
23785,0,65,102,-37
23786,0,36,5,31
23788,0,110,170,-60
23789,0,9,3,6
23790,0,62,38,24
23791,0,69,25,44
23794,0,52,20,32
23797,0,55,20,35
23799,0,124,83,41
23800,0,19,52,-33
23801,0,5,38,-33
23802,0,158,127,31
23803,0,1,1,0
23804,0,54,18,36
23806,0,6,21,-15
23807,0,65,114,-49
23809,0,10,64,-54
23810,0,26,22,4
23811,0,4,12,-8
23812,0,82,71,11
23817,0,20,63,-43
23819,0,16,32,-16
23822,0,88,52,36
23823,0,111,69,42
23824,0,4,3,1
23827,0,303,338,-35
23828,0,4,31,-27
23829,0,20,13,7
23831,0,58,94,-36
23832,0,2,7,-5
23833,0,48,81,-33
23836,0,4,11,-7
23838,0,9,2,7
23841,0,14,1,13
23844,0,60,115,-55
23848,0,24,3,21
23849,0,19,9,10
23850,0,1,16,-15
23852,0,128,150,-22
23853,0,73,102,-29
23855,0,107,84,23
23858,0,78,27,51
23859,0,33,14,19
23860,0,123,72,51
23861,0,9,19,-10
23862,0,19,31,-12
23863,0,42,47,-5
23865,0,5,4,1
23866,0,7,9,-2
23868,0,7,5,2
23872,0,5,12,-7
23873,0,68,37,31
23875,0,257,205,52
23876,0,162,175,-13
23878,0,41,3,38
23879,0,75,43,32
23880,0,4,7,-3
23882,0,2,47,-45
23884,0,10,4,6
23885,0,3,3,0
23886,0,5,24,-19
23888,0,29,11,18
23889,0,23,59,-36
23891,0,101,81,20
23893,0,104,98,6
23897,0,224,206,18
23898,0,330,288,42
23899,0,433,450,-17
23901,0,84,68,16
23903,0,6,0,6
23904,0,44,73,-29
23905,0,28,64,-36
23906,0,28,67,-39
23908,0,80,49,31
23909,0,2,0,2
23910,0,258,230,28
23911,0,29,51,-22
23913,0,71,27,44
23914,0,160,119,41
23916,0,25,16,9
23917,0,28,6,22
23918,0,14,35,-21
23921,0,95,67,28
23922,0,12,24,-12
23923,0,38,32,6
23924,0,32,58,-26
23925,0,42,40,2
23926,0,163,146,17
23927,0,70,38,32
23928,0,145,126,19
23930,0,3,25,-22
23932,0,22,25,-3
23934,0,9,11,-2
23936,0,73,35,38
23938,0,25,27,-2
23939,0,18,4,14
23940,0,78,43,35
23942,0,15,35,-20
23943,0,107,66,41
23948,0,5,3,2
23951,0,100,46,54
23952,0,19,70,-51
23955,0,18,16,2
23957,0,17,11,6
23958,0,14,28,-14
23959,0,11,17,-6
23961,0,7,4,3
23965,0,17,49,-32
23969,0,35,15,20
23973,0,41,24,17
23974,0,3,6,-3
23976,0,4,7,-3
23977,0,101,126,-25
23980,0,127,98,29
23981,0,117,66,51
23984,0,1696,1720,-24
23985,0,12,21,-9
23986,0,98,121,-23
23987,0,18,34,-16
23989,0,7,22,-15
23992,0,79,55,24
23993,0,204,202,2
24000,0,19,19,0
24001,0,60,24,36
24003,0,7,33,-26
24005,0,51,56,-5
24006,0,6,35,-29
24007,0,82,78,4
24008,0,27,17,10
24009,0,172,222,-50
24011,0,8,28,-20
24012,0,32,66,-34
24013,0,39,8,31
24014,0,26,19,7
24017,0,18,34,-16
24018,0,17,14,3
24019,0,5,29,-24
24020,0,52,7,45
24021,0,6,5,1
24024,0,52,26,26
24026,0,287,296,-9
24027,0,42,15,27
24029,0,15,68,-53
24030,0,109,58,51
24034,0,44,10,34
24037,0,97,113,-16
24039,0,15,39,-24
24043,0,33,20,13
24048,0,188,183,5
24051,0,17,7,10
24052,0,30,86,-56
24053,0,7,2,5
24054,0,10,13,-3
24059,0,5,44,-39
24060,0,77,30,47
24061,0,17,60,-43
24066,0,59,110,-51
24067,0,39,74,-35
24068,0,41,34,7
24070,0,207,219,-12
24072,0,62,18,44
24074,0,17,28,-11
24076,0,109,160,-51
24078,0,1,21,-20
24080,0,21,60,-39
24081,0,102,95,7
24082,0,155,122,33
24084,0,101,115,-14
24085,0,18,71,-53
24089,0,4,16,-12
24090,0,180,130,50
24091,0,44,9,35
24093,0,52,25,27
24094,0,12,4,8
24095,0,9,21,-12
24096,0,53,24,29
24098,0,33,72,-39
24100,0,47,38,9
24102,0,58,54,4
24104,0,99,94,5
24105,0,13,14,-1
24106,0,22,26,-4
24108,0,1,8,-7
24109,0,3,11,-8
24111,0,7,47,-40
24112,0,17,4,13
24113,0,13,11,2
24114,0,54,78,-24
24117,0,29,62,-33
24118,0,50,71,-21
24119,0,7,14,-7
24120,0,6,12,-6
24126,0,89,105,-16
24127,0,99,150,-51
24129,0,15,6,9
24130,0,2,11,-9
24131,0,15,20,-5
24132,0,271,280,-9
24133,0,9,33,-24
24135,0,15,25,-10
24140,0,46,27,19
24142,0,35,13,22
24143,0,21,21,0
24145,0,2,8,-6
24148,0,25,19,6
24151,0,18,29,-11
24154,0,12,18,-6
24156,0,39,74,-35
24160,0,25,27,-2
24161,0,75,45,30
24162,0,146,143,3
24163,0,78,64,14
24164,0,39,1,38
24166,0,81,115,-34
24169,0,2,4,-2
24170,0,1,3,-2
24173,0,3,10,-7
24177,0,9,21,-12
24179,0,15,23,-8
24180,0,823,783,40
24181,0,37,25,12
24182,0,49,49,0
24183,0,76,108,-32
24184,0,42,33,9
24185,0,12,40,-28
24186,0,3,31,-28
24187,0,268,274,-6
24188,0,3,18,-15
24189,0,71,43,28
24190,0,47,35,12
24194,0,21,29,-8
24195,0,10,34,-24
24199,0,14,17,-3
24200,0,38,9,29
24201,0,81,85,-4
24202,0,3,5,-2
24204,0,13,15,-2
24206,0,14,21,-7
24207,0,18,46,-28
24209,0,10,16,-6
24211,0,306,262,44
24212,0,1,7,-6
24213,0,2,38,-36
24214,0,25,6,19
