uid,variant_number,total_active_mins
31527,0,22.0
31529,0,53.0
31531,0,26.0
31532,0,23.0
31533,0,28.0
31534,0,78.0
31535,0,2.0
31536,0,28.0
31537,0,117.0
31538,0,18.0
31539,0,32.0
31540,0,88.0
31541,0,2.0
31542,0,3.0
31543,0,13.0
31545,0,2.0
31546,0,29.0
31548,0,11.0
31553,0,5.0
31555,0,29.0
31556,0,40.0
31558,0,51.0
31561,0,90.0
31562,0,97.0
31563,0,1.0
31564,0,51.0
31565,0,43.0
31566,0,59.0
31568,0,27.0
31570,0,39.0
31571,0,25.0
31572,0,15.0
31573,0,51.0
31575,0,4.0
31576,0,15.0
31579,0,20.0
31580,0,85.0
31581,0,3.0
31582,0,25.0
31583,0,15.0
31587,0,111.0
31588,0,3.0
31589,0,9.0
31591,0,49.0
31594,0,2.0
31598,0,10.0
31599,0,25.0
31602,0,46.0
31603,0,31.0
31605,0,86.0
31609,0,8.0
31611,0,71.0
31612,0,20.0
31616,0,67.0
31618,0,68.0
31619,0,4.0
31620,0,72.0
31621,0,16.0
31624,0,2.0
31625,0,22.0
31626,0,32.0
31627,0,39.0
31628,0,41.0
31629,0,65.0
31630,0,6.0
31631,0,24.0
31632,0,31.0
31633,0,88.0
31634,0,27.0
31636,0,7.0
31637,0,12.0
31638,0,90.0
31639,0,72.0
31640,0,39.0
31642,0,114.0
31645,0,45.0
31646,0,1.0
31648,0,53.0
31651,0,48.0
31652,0,4.0
31653,0,3.0
31654,0,39.0
31655,0,70.0
31658,0,10.0
31659,0,102.0
31660,0,73.0
31662,0,23.0
31663,0,25.0
31664,0,58.0
31667,0,14.0
31668,0,8.0
31669,0,46.0
31671,0,23.0
31673,0,25.0
31674,0,39.0
31675,0,20.0
31678,0,61.0
31679,0,12.0
31680,0,3.0
31682,0,20.0
31684,0,114.0
31685,0,60.0
31686,0,9.0
31690,0,52.0
31695,0,48.0
31697,0,9.0
31698,0,6.0
31699,0,13.0
31701,0,1.0
31702,0,3.0
31704,0,60.0
31706,0,17.0
31708,0,59.0
31709,0,96.0
31710,0,44.0
31711,0,35.0
31714,0,108.0
31717,0,64.0
31718,0,24.0
31721,0,11.0
31723,0,54.0
31724,0,22.0
31726,0,97.0
31730,0,5.0
31731,0,4.0
31737,0,15.0
31738,0,16.0
31739,0,4.0
31740,0,20.0
31741,0,20.0
31742,0,4.0
31743,0,21.0
31745,0,43.0
31747,0,9.0
31750,0,15.0
31751,0,24.0
31752,0,93.0
31753,0,104.0
31755,0,42.0
31756,0,11.0
31757,0,73.0
31758,0,34.0
31759,0,9.0
31763,0,8.0
31764,0,4.0
31765,0,41.0
31767,0,17.0
31771,0,116.0
31772,0,3.0
31774,0,39.0
31775,0,21.0
31778,0,69.0
31779,0,38.0
31781,0,14.0
31782,0,32.0
31783,0,74.0
31784,0,20.0
31786,0,42.0
31788,0,81.0
31789,0,16.0
31790,0,25.0
31791,0,31.0
31794,0,61.0
31795,0,66.0
31796,0,8.0
31798,0,71.0
31799,0,3.0
31800,0,88.0
31801,0,113.0
31802,0,52.0
31807,0,85.0
31808,0,93.0
31809,0,51.0
31810,0,29.0
31812,0,19.0
31813,0,11.0
31815,0,93.0
31817,0,28.0
31820,0,117.0
31821,0,48.0
31822,0,7.0
31823,0,37.0
31825,0,4.0
31827,0,102.0
31829,0,34.0
31831,0,126.0
31832,0,22.0
31833,0,58.0
31834,0,17.0
31835,0,22.0
31838,0,8.0
31839,0,41.0
31842,0,8.0
31844,0,9.0
31845,0,124.0
31846,0,19.0
31848,0,34.0
31849,0,13.0
31851,0,59.0
31852,0,15.0
31853,0,3.0
31854,0,32.0
31856,0,9.0
31857,0,4.0
31858,0,23.0
31859,0,118.0
31862,0,76.0
31864,0,4.0
31866,0,64.0
31867,0,24.0
31868,0,44.0
31869,0,25.0
31870,0,2.0
31871,0,1.0
31873,0,4.0
31874,0,92.0
31876,0,8.0
31878,0,23.0
31879,0,2.0
31880,0,28.0
31881,0,28.0
31883,0,66.0
31886,0,23.0
31887,0,21.0
31888,0,3.0
31891,0,38.0
31892,0,112.0
31893,0,50.0
31894,0,3.0
31896,0,3.0
31897,0,10.0
31898,0,2.0
31903,0,89.0
31904,0,91.0
31906,0,62.0
31907,0,60.0
31908,0,71.0
31909,0,32.0
31910,0,124.0
31911,0,41.0
31912,0,24.0
31913,0,103.0
31914,0,28.0
31915,0,16.0
31917,0,51.0
31918,0,1.0
31919,0,38.0
31920,0,65.0
31921,0,119.0
31924,0,65.0
31926,0,7.0
31927,0,81.0
31928,0,46.0
31929,0,6.0
31930,0,24.0
31933,0,90.0
31934,0,20.0
31935,0,63.0
31936,0,5.0
31937,0,55.0
31938,0,43.0
31939,0,83.0
31940,0,8.0
31941,0,45.0
31942,0,14.0
31944,0,107.0
31945,0,68.0
31946,0,115.0
31948,0,4.0
31949,0,67.0
31950,0,11.0
31951,0,32.0
31952,0,55.0
31954,0,9.0
31955,0,20.0
31958,0,2.0
31959,0,39.0
31960,0,30.0
31961,0,4.0
31962,0,80.0
31964,0,38.0
31965,0,33.0
31966,0,122.0
31968,0,5.0
31969,0,61.0
31970,0,41.0
31972,0,14.0
31973,0,7.0
31975,0,41.0
31976,0,8.0
31977,0,18.0
31978,0,3.0
31984,0,86.0
31985,0,88.0
31986,0,5.0
31987,0,55.0
31988,0,95.0
31989,0,8.0
31990,0,94.0
31992,0,3.0
31993,0,61.0
31994,0,3.0
31995,0,35.0
31996,0,98.0
31997,0,59.0
31998,0,7.0
31999,0,9.0
32000,0,15.0
32001,0,50.0
32002,0,12.0
32003,0,47.0
32005,0,9.0
32006,0,76.0
32008,0,4.0
32010,0,16.0
32011,0,25.0
32012,0,11.0
32014,0,102.0
32015,0,2.0
32016,0,5.0
32017,0,21.0
32020,0,51.0
32024,0,3.0
32026,0,16.0
32028,0,30.0
32029,0,25.0
32032,0,24.0
32033,0,119.0
32034,0,12.0
32035,0,5.0
32037,0,7.0
32038,0,72.0
32039,0,13.0
32040,0,37.0
32041,0,19.0
32042,0,38.0
32044,0,35.0
32045,0,7.0
32046,0,5.0
32047,0,101.0
32048,0,106.0
32049,0,18.0
32050,0,6.0
32052,0,4.0
32054,0,64.0
32055,0,7.0
32056,0,14.0
32059,0,17.0
32060,0,8.0
32061,0,37.0
32062,0,8.0
32064,0,10.0
32065,0,34.0
32072,0,15.0
32074,0,68.0
32075,0,4.0
32076,0,4.0
32077,0,18.0
32078,0,81.0
32080,0,4.0
32082,0,6.0
32084,0,10.0
32085,0,45.0
32086,0,67.0
32087,0,93.0
32088,0,34.0
32089,0,79.0
32096,0,6.0
32097,0,80.0
32098,0,4.0
32100,0,17.0
32101,0,4.0
32102,0,39.0
32103,0,1.0
32105,0,41.0
32106,0,25.0
32108,0,30.0
32109,0,25.0
32111,0,7.0
32112,0,28.0
32114,0,9.0
32115,0,101.0
32119,0,13.0
32120,0,9.0
32122,0,113.0
32125,0,5.0
32126,0,3.0
32127,0,14.0
32128,0,57.0
32129,0,36.0
32130,0,44.0
32131,0,77.0
32133,0,18.0
32134,0,7.0
32135,0,92.0
32136,0,22.0
32137,0,87.0
32138,0,38.0
32141,0,11.0
32142,0,13.0
32144,0,46.0
32146,0,27.0
32147,0,4.0
32150,0,25.0
32151,0,31.0
32152,0,24.0
32153,0,4.0
32154,0,96.0
32155,0,14.0
32158,0,61.0
32160,0,4.0
32161,0,14.0
32162,0,6.0
32163,0,92.0
32166,0,64.0
32167,0,103.0
32169,0,49.0
32170,0,2.0
32171,0,7.0
32172,0,106.0
32174,0,67.0
32175,0,12.0
32176,0,18.0
32177,0,6.0
32178,0,25.0
32181,0,11.0
32183,0,69.0
32184,0,32.0
32185,0,115.0
32186,0,103.0
32187,0,117.0
32188,0,59.0
32189,0,18.0
32190,0,82.0
32191,0,33.0
32192,0,9.0
32194,0,6.0
32196,0,3.0
32197,0,73.0
32198,0,43.0
32199,0,37.0
32202,0,120.0
32205,0,52.0
32206,0,38.0
32208,0,26.0
32209,0,74.0
32210,0,12.0
32212,0,4.0
32213,0,30.0
32214,0,12.0
32215,0,29.0
32219,0,83.0
32220,0,18.0
32221,0,40.0
32223,0,64.0
32224,0,61.0
32227,0,1.0
32229,0,23.0
32230,0,47.0
32232,0,5.0
32233,0,3.0
32235,0,71.0
32237,0,51.0
32238,0,56.0
32241,0,59.0
32244,0,91.0
32248,0,4.0
32249,0,32.0
32250,0,85.0
32252,0,4.0
32253,0,40.0
32254,0,2.0
32255,0,68.0
32256,0,37.0
32258,0,21.0
32259,0,22.0
32261,0,19.0
32262,0,48.0
32263,0,18.0
32264,0,80.0
32266,0,92.0
32268,0,96.0
32269,0,6.0
32270,0,2.0
32271,0,7.0
32273,0,18.0
32274,0,26.0
32275,0,52.0
32276,0,122.0
32278,0,54.0
32279,0,112.0
32280,0,33.0
32282,0,103.0
32283,0,80.0
32284,0,113.0
32285,0,14.0
32286,0,13.0
32290,0,7.0
32291,0,7.0
32292,0,93.0
32293,0,72.0
32294,0,47.0
32295,0,4.0
32296,0,56.0
32297,0,43.0
32299,0,28.0
32300,0,39.0
32301,0,44.0
32305,0,4.0
32306,0,9.0
32308,0,10.0
32309,0,53.0
32310,0,41.0
32311,0,62.0
32312,0,119.0
32314,0,19.0
32315,0,43.0
32317,0,112.0
32318,0,7.0
32319,0,82.0
32321,0,112.0
32322,0,30.0
32323,0,24.0
32324,0,4.0
32330,0,69.0
32332,0,93.0
32333,0,37.0
32334,0,47.0
32335,0,24.0
32336,0,20.0
32338,0,9.0
32340,0,8.0
32342,0,2.0
32343,0,25.0
32344,0,1.0
32345,0,15.0
32346,0,5.0
32348,0,116.0
32350,0,65.0
32351,0,2.0
32352,0,11.0
32353,0,49.0
32354,0,60.0
32356,0,19.0
32358,0,48.0
32360,0,84.0
32361,0,8.0
32364,0,37.0
32366,0,19.0
32368,0,14.0
32369,0,27.0
32370,0,32.0
32371,0,54.0
32372,0,52.0
32374,0,32.0
32375,0,104.0
32376,0,5.0
32377,0,47.0
32378,0,2.0
32380,0,16.0
32383,0,8.0
32384,0,7.0
32388,0,2.0
32389,0,84.0
32392,0,20.0
32393,0,5.0
32394,0,109.0
32395,0,40.0
32396,0,113.0
32401,0,27.0
32402,0,32.0
32405,0,60.0
32406,0,48.0
32409,0,16.0
32410,0,4.0
32411,0,24.0
32412,0,13.0
32413,0,4.0
32416,0,12.0
32417,0,18.0
32420,0,18.0
32421,0,54.0
32422,0,79.0
32423,0,5.0
32425,0,24.0
32426,0,115.0
32427,0,26.0
32428,0,10.0
32429,0,41.0
32430,0,38.0
32432,0,33.0
32434,0,105.0
32436,0,31.0
32438,0,123.0
32439,0,34.0
32440,0,101.0
32441,0,11.0
32444,0,16.0
32445,0,10.0
32446,0,38.0
32447,0,1.0
32448,0,51.0
32450,0,18.0
32451,0,85.0
32452,0,84.0
32453,0,21.0
32456,0,60.0
32457,0,3.0
32458,0,114.0
32460,0,18.0
32462,0,48.0
32465,0,1.0
32467,0,126.0
32470,0,77.0
32471,0,26.0
32473,0,1.0
32476,0,113.0
32477,0,3.0
32478,0,43.0
32479,0,93.0
32480,0,19.0
32481,0,105.0
32483,0,6.0
32484,0,102.0
32486,0,56.0
32487,0,47.0
32488,0,24.0
32491,0,25.0
32492,0,11.0
32494,0,67.0
32495,0,9.0
32499,0,77.0
32500,0,21.0
32501,0,48.0
32502,0,42.0
32503,0,37.0
32504,0,98.0
32507,0,1.0
32509,0,99.0
32510,0,102.0
32511,0,59.0
32513,0,11.0
32514,0,36.0
32516,0,78.0
32518,0,107.0
32519,0,33.0
32520,0,13.0
32521,0,13.0
32522,0,38.0
32523,0,75.0
32525,0,108.0
32526,0,59.0
32528,0,7.0
32529,0,9.0
32530,0,17.0
32533,0,15.0
32536,0,5.0
32539,0,3.0
32541,0,49.0
32542,0,34.0
32543,0,6.0
32544,0,32.0
32548,0,101.0
32549,0,73.0
32550,0,50.0
32551,0,86.0
32553,0,17.0
32554,0,60.0
32556,0,33.0
32559,0,39.0
32561,0,18.0
32564,0,37.0
32566,0,121.0
32567,0,43.0
32568,0,113.0
32569,0,3.0
32570,0,112.0
32571,0,60.0
32573,0,46.0
32574,0,50.0
32575,0,12.0
32578,0,107.0
32579,0,109.0
32580,0,54.0
32582,0,4.0
32583,0,32.0
32584,0,16.0
32585,0,57.0
32586,0,16.0
32587,0,13.0
32588,0,44.0
32590,0,5.0
32592,0,35.0
32593,0,48.0
32594,0,29.0
32596,0,98.0
32597,0,24.0
32598,0,83.0
32599,0,32.0
32600,0,22.0
32601,0,22.0
32602,0,32.0
32603,0,10.0
32604,0,16.0
32605,0,60.0
32607,0,16.0
32609,0,73.0
32610,0,85.0
32611,0,10.0
32612,0,72.0
32615,0,5.0
32617,0,80.0
32618,0,12.0
32621,0,49.0
32622,0,2.0
32623,0,3.0
32624,0,17.0
32625,0,36.0
32626,0,42.0
32629,0,8.0
32631,0,65.0
32632,0,52.0
32633,0,12.0
32634,0,58.0
32635,0,64.0
32636,0,65.0
32638,0,70.0
32639,0,71.0
32641,0,27.0
32643,0,40.0
32646,0,15.0
32647,0,44.0
32650,0,93.0
32652,0,1.0
32653,0,32.0
32654,0,8.0
32658,0,52.0
32659,0,8.0
32661,0,13.0
32662,0,17.0
32663,0,11.0
32664,0,17.0
32665,0,55.0
32666,0,49.0
32668,0,42.0
32669,0,69.0
32674,0,7.0
32677,0,2.0
32679,0,72.0
32680,0,77.0
32681,0,9.0
32682,0,26.0
32683,0,13.0
32684,0,119.0
32689,0,9.0
32691,0,34.0
32695,0,13.0
32698,0,7.0
32699,0,25.0
32700,0,2.0
32702,0,28.0
32704,0,10.0
32705,0,43.0
32706,0,33.0
32707,0,46.0
32713,0,10.0
32715,0,13.0
32716,0,2.0
32717,0,17.0
32718,0,5.0
32719,0,65.0
32722,0,8.0
32724,0,15.0
32726,0,62.0
32727,0,24.0
32728,0,85.0
32730,0,86.0
32732,0,32.0
32735,0,30.0
32738,0,91.0
32739,0,12.0
32744,0,6.0
32745,0,29.0
32747,0,27.0
32748,0,4.0
32752,0,107.0
32758,0,54.0
32760,0,16.0
32761,0,1.0
32762,0,6.0
32763,0,3.0
32764,0,43.0
32768,0,12.0
32769,0,38.0
32771,0,3.0
32773,0,14.0
32774,0,22.0
32777,0,122.0
32778,0,86.0
32779,0,39.0
32781,0,90.0
32782,0,49.0
32784,0,15.0
32789,0,123.0
32791,0,1.0
32792,0,90.0
32794,0,83.0
32796,0,1.0
32797,0,2.0
32798,0,56.0
32799,0,26.0
32800,0,6.0
32802,0,74.0
32803,0,12.0
32804,0,21.0
32805,0,29.0
32806,0,57.0
32807,0,57.0
32808,0,11.0
32809,0,46.0
32810,0,20.0
32813,0,55.0
32816,0,33.0
32817,0,26.0
32819,0,58.0
32822,0,55.0
32827,0,21.0
32828,0,7.0
32829,0,12.0
32830,0,12.0
32833,0,18.0
32835,0,2.0
32837,0,98.0
32838,0,50.0
32839,0,69.0
32840,0,14.0
32841,0,94.0
32842,0,29.0
32843,0,32.0
32844,0,21.0
32845,0,15.0
32846,0,40.0
32848,0,9.0
32849,0,96.0
32850,0,16.0
32851,0,23.0
32853,0,2.0
32857,0,41.0
32859,0,30.0
32860,0,108.0
32862,0,75.0
32865,0,60.0
32866,0,24.0
32867,0,10.0
32868,0,46.0
32870,0,29.0
32871,0,44.0
32873,0,122.0
32877,0,77.0
32878,0,85.0
32880,0,1.0
32881,0,41.0
32883,0,6.0
32887,0,6.0
32888,0,15.0
32889,0,3.0
32890,0,72.0
32892,0,22.0
32894,0,66.0
32895,0,22.0
32899,0,10.0
32901,0,49.0
32902,0,9.0
32905,0,13.0
32906,0,5.0
32907,0,125.0
32909,0,2.0
32911,0,1.0
32912,0,14.0
32916,0,15.0
32918,0,84.0
32920,0,122.0
32921,0,6.0
32922,0,32.0
32924,0,9.0
32926,0,6.0
32929,0,23.0
32931,0,7.0
32932,0,1.0
32933,0,41.0
32936,0,17.0
32937,0,39.0
32938,0,95.0
32939,0,86.0
32940,0,121.0
32941,0,44.0
32942,0,17.0
32943,0,2.0
32944,0,4.0
32946,0,48.0
32947,0,17.0
32948,0,126.0
32952,0,11.0
32953,0,1.0
32954,0,6.0
32956,0,13.0
32957,0,55.0
32961,0,70.0
32963,0,30.0
32964,0,15.0
32966,0,34.0
32968,0,2.0
32970,0,17.0
32973,0,35.0
32974,0,30.0
32975,0,28.0
32978,0,76.0
32979,0,12.0
32984,0,25.0
32986,0,2.0
32988,0,15.0
32990,0,52.0
32995,0,90.0
32997,0,17.0
32998,0,68.0
32999,0,56.0
33000,0,33.0
33002,0,107.0
33003,0,24.0
33006,0,64.0
33007,0,25.0
33008,0,35.0
33009,0,126.0
33012,0,17.0
33013,0,53.0
33015,0,11.0
33018,0,29.0
33019,0,76.0
33021,0,30.0
33022,0,13.0
33023,0,41.0
33025,0,74.0
33026,0,16.0
33027,0,16.0
33028,0,17.0
33029,0,73.0
33030,0,4.0
33031,0,69.0
33033,0,17.0
33035,0,18.0
33036,0,11.0
33037,0,11.0
33038,0,109.0
33040,0,4.0
33041,0,14.0
33043,0,82.0
33046,0,93.0
33047,0,30.0
33049,0,25.0
33051,0,16.0
33052,0,8.0
33055,0,16.0
33056,0,28.0
33057,0,47.0
33058,0,7.0
33059,0,2.0
33060,0,12.0
33062,0,9.0
33063,0,53.0
33064,0,74.0
33066,0,52.0
33068,0,23.0
33070,0,11.0
33073,0,47.0
33074,0,30.0
33075,0,5.0
33077,0,7.0
33078,0,1.0
33079,0,9.0
33080,0,5.0
33081,0,52.0
33082,0,5.0
33083,0,15.0
33084,0,5.0
33085,0,16.0
33086,0,35.0
33088,0,28.0
33093,0,1.0
33096,0,2.0
33097,0,68.0
33098,0,97.0
33099,0,1.0
33100,0,6.0
33101,0,109.0
33104,0,9.0
33105,0,9.0
33107,0,118.0
33108,0,1.0
33109,0,31.0
33110,0,7.0
33111,0,78.0
33112,0,9.0
33113,0,34.0
33114,0,3.0
33115,0,38.0
33116,0,7.0
33117,0,48.0
33118,0,37.0
33119,0,49.0
33120,0,21.0
33121,0,3.0
33126,0,56.0
33127,0,7.0
33128,0,69.0
33129,0,53.0
33130,0,6.0
33131,0,3.0
33133,0,35.0
33134,0,21.0
33135,0,33.0
33136,0,23.0
33138,0,27.0
33140,0,11.0
33141,0,93.0
33143,0,72.0
33144,0,20.0
33145,0,6.0
33147,0,77.0
33148,0,6.0
33149,0,2.0
33150,0,6.0
33151,0,105.0
33152,0,47.0
33154,0,2.0
33155,0,88.0
33156,0,14.0
33158,0,40.0
33161,0,68.0
33162,0,14.0
33164,0,3.0
33165,0,6.0
33166,0,7.0
33167,0,76.0
33168,0,25.0
33169,0,45.0
33170,0,16.0
33173,0,42.0
33174,0,7.0
33175,0,9.0
33176,0,5.0
33177,0,59.0
33179,0,31.0
33180,0,16.0
33181,0,19.0
33182,0,75.0
33184,0,67.0
33185,0,62.0
33186,0,1.0
33187,0,35.0
33188,0,11.0
33189,0,51.0
33192,0,13.0
33193,0,59.0
33194,0,28.0
33195,0,10.0
33196,0,78.0
33197,0,31.0
33199,0,92.0
33200,0,3.0
33201,0,82.0
33202,0,26.0
33204,0,110.0
33205,0,74.0
33206,0,49.0
33207,0,17.0
33208,0,1.0
33209,0,21.0
33210,0,37.0
33216,0,37.0
33219,0,46.0
33222,0,4.0
33223,0,9.0
33224,0,6.0
33225,0,9.0
33228,0,15.0
33229,0,8.0
33230,0,18.0
33234,0,57.0
33235,0,99.0
33237,0,7.0
33238,0,20.0
33239,0,51.0
33244,0,25.0
33245,0,36.0
33246,0,12.0
33247,0,47.0
33248,0,8.0
33250,0,5.0
33256,0,9.0
33257,0,38.0
33258,0,74.0
33259,0,28.0
33260,0,14.0
33262,0,56.0
33263,0,120.0
33264,0,54.0
33265,0,13.0
33266,0,45.0
33267,0,11.0
33268,0,17.0
33269,0,38.0
33270,0,12.0
33271,0,9.0
33272,0,9.0
33273,0,4.0
33274,0,71.0
33276,0,32.0
33280,0,17.0
33282,0,41.0
33283,0,20.0
33285,0,56.0
33286,0,11.0
33289,0,8.0
33290,0,3.0
33293,0,27.0
33295,0,18.0
33297,0,23.0
33298,0,13.0
33299,0,48.0
33300,0,115.0
33303,0,21.0
33305,0,23.0
33306,0,25.0
33307,0,54.0
33308,0,4.0
33309,0,17.0
33310,0,55.0
33311,0,68.0
33313,0,33.0
33314,0,42.0
33315,0,30.0
33316,0,19.0
33317,0,18.0
33322,0,51.0
33323,0,109.0
33326,0,106.0
33327,0,2.0
33329,0,102.0
33332,0,44.0
33333,0,5.0
33338,0,61.0
33339,0,10.0
33340,0,6.0
33341,0,12.0
33342,0,20.0
33343,0,10.0
33344,0,2.0
33346,0,16.0
33347,0,26.0
33348,0,5.0
33349,0,6.0
33350,0,7.0
33351,0,29.0
33354,0,10.0
33355,0,60.0
33356,0,2.0
33358,0,118.0
33359,0,55.0
33361,0,111.0
33362,0,20.0
33365,0,4.0
33366,0,7.0
33367,0,41.0
33368,0,26.0
33369,0,10.0
33371,0,81.0
33372,0,57.0
33375,0,101.0
33376,0,52.0
33377,0,27.0
33378,0,54.0
33379,0,9.0
33380,0,15.0
33381,0,10.0
33382,0,52.0
33383,0,24.0
33384,0,7.0
33385,0,42.0
33386,0,3.0
33388,0,36.0
33389,0,30.0
33390,0,59.0
33394,0,24.0
33395,0,87.0
33396,0,103.0
33397,0,20.0
33398,0,41.0
33399,0,3.0
33400,0,42.0
33403,0,26.0
33405,0,54.0
33406,0,63.0
33409,0,5.0
33410,0,102.0
33411,0,36.0
33412,0,32.0
33413,0,32.0
33414,0,18.0
33419,0,42.0
33422,0,69.0
33423,0,66.0
33424,0,3.0
33425,0,39.0
33427,0,28.0
33428,0,41.0
33429,0,10.0
33430,0,18.0
33432,0,10.0
33433,0,107.0
33437,0,100.0
33438,0,9.0
33440,0,35.0
33441,0,79.0
33444,0,19.0
33446,0,25.0
33448,0,21.0
33452,0,40.0
33453,0,9.0
33456,0,33.0
33457,0,5.0
33458,0,30.0
33459,0,37.0
33461,0,95.0
33462,0,53.0
33465,0,39.0
33466,0,20.0
33467,0,13.0
33468,0,33.0
33470,0,55.0
33472,0,45.0
33473,0,34.0
33476,0,5.0
33477,0,57.0
33478,0,32.0
33479,0,2.0
33480,0,11.0
33483,0,69.0
33484,0,33.0
33486,0,22.0
33489,0,6.0
33491,0,80.0
33492,0,30.0
33493,0,5.0
33494,0,28.0
33495,0,12.0
33496,0,10.0
33497,0,9.0
33499,0,72.0
33501,0,62.0
33503,0,9.0
33504,0,28.0
33509,0,2.0
33510,0,9.0
33511,0,6.0
33512,0,58.0
33515,0,2.0
33517,0,4.0
33518,0,3.0
33519,0,32.0
33520,0,1.0
33522,0,22.0
33523,0,48.0
33527,0,21.0
33529,0,25.0
33530,0,41.0
33531,0,28.0
33532,0,86.0
33533,0,103.0
33535,0,3.0
33536,0,61.0
33537,0,11.0
33539,0,60.0
33540,0,62.0
33541,0,2.0
33542,0,114.0
33544,0,1.0
33545,0,8.0
33546,0,25.0
33547,0,22.0
33548,0,7.0
33552,0,8.0
33554,0,17.0
33555,0,11.0
33557,0,13.0
33558,0,32.0
33559,0,19.0
33560,0,96.0
33562,0,11.0
33563,0,104.0
33564,0,81.0
33565,0,49.0
33567,0,12.0
33569,0,12.0
33570,0,58.0
33571,0,33.0
33573,0,7.0
33574,0,39.0
33575,0,24.0
33576,0,1.0
33577,0,34.0
33578,0,37.0
33579,0,73.0
33580,0,63.0
33581,0,58.0
33582,0,9.0
33583,0,6.0
33585,0,22.0
33587,0,39.0
33588,0,9.0
33593,0,15.0
33595,0,35.0
33596,0,64.0
33597,0,16.0
33598,0,5.0
33599,0,83.0
33600,0,21.0
33603,0,34.0
33604,0,68.0
33605,0,20.0
33607,0,62.0
33608,0,20.0
33609,0,7.0
33610,0,8.0
33611,0,15.0
33612,0,32.0
33613,0,7.0
33616,0,41.0
33617,0,19.0
33618,0,49.0
33620,0,22.0
33621,0,58.0
33622,0,67.0
33624,0,11.0
33625,0,21.0
33626,0,33.0
33628,0,19.0
33630,0,11.0
33631,0,28.0
33633,0,11.0
33634,0,22.0
33635,0,25.0
33637,0,11.0
33638,0,69.0
33641,0,83.0
33642,0,11.0
33643,0,17.0
33644,0,39.0
33645,0,4.0
33647,0,71.0
33648,0,14.0
33649,0,53.0
33650,0,26.0
33651,0,51.0
33653,0,3.0
33655,0,25.0
33656,0,26.0
33657,0,24.0
33658,0,62.0
33660,0,80.0
33661,0,11.0
33662,0,71.0
33663,0,20.0
33664,0,5.0
33670,0,14.0
33674,0,49.0
33675,0,18.0
33678,0,57.0
33679,0,25.0
33680,0,11.0
33681,0,115.0
33683,0,62.0
33685,0,54.0
33687,0,77.0
33688,0,15.0
33689,0,60.0
33690,0,3.0
33691,0,46.0
33692,0,18.0
33694,0,46.0
33695,0,7.0
33696,0,10.0
33697,0,19.0
33698,0,74.0
33699,0,30.0
33700,0,49.0
33701,0,3.0
33705,0,14.0
33706,0,12.0
33709,0,66.0
33711,0,15.0
33712,0,4.0
33714,0,8.0
33716,0,84.0
33717,0,5.0
33720,0,30.0
33721,0,12.0
33722,0,10.0
33723,0,44.0
33725,0,87.0
33727,0,80.0
33728,0,27.0
33729,0,2.0
33730,0,64.0
33731,0,112.0
33734,0,58.0
33738,0,33.0
33739,0,19.0
33740,0,97.0
33744,0,59.0
33745,0,11.0
33746,0,45.0
33747,0,19.0
33748,0,95.0
33749,0,23.0
33750,0,8.0
33752,0,26.0
33753,0,51.0
33755,0,6.0
33756,0,9.0
33758,0,104.0
33759,0,17.0
33760,0,8.0
33761,0,3.0
33762,0,47.0
33763,0,63.0
33764,0,4.0
33765,0,95.0
33766,0,7.0
33767,0,124.0
33768,0,51.0
33770,0,14.0
33771,0,96.0
33772,0,21.0
33773,0,42.0
33775,0,106.0
33776,0,12.0
33778,0,29.0
33780,0,107.0
33781,0,27.0
33784,0,5.0
33786,0,3.0
33787,0,36.0
33791,0,45.0
33793,0,79.0
33796,0,2.0
33797,0,50.0
33798,0,72.0
33800,0,56.0
33802,0,1.0
33804,0,49.0
33805,0,54.0
33806,0,42.0
33807,0,110.0
33808,0,8.0
33809,0,85.0
33810,0,9.0
33811,0,74.0
33812,0,33.0
33813,0,109.0
33816,0,1.0
33820,0,14.0
33822,0,45.0
33824,0,49.0
33825,0,39.0
33827,0,42.0
33828,0,19.0
33832,0,18.0
33833,0,10.0
33834,0,7.0
33837,0,29.0
33838,0,3.0
33839,0,66.0
33841,0,2.0
33844,0,83.0
33846,0,1.0
33847,0,15.0
33848,0,55.0
33849,0,18.0
33850,0,63.0
33853,0,73.0
33855,0,33.0
33856,0,11.0
33857,0,13.0
33858,0,4.0
33860,0,2.0
33863,0,10.0
33864,0,74.0
33865,0,123.0
33867,0,53.0
33868,0,96.0
33869,0,1.0
33871,0,51.0
33872,0,2.0
33873,0,2.0
33874,0,23.0
33875,0,66.0
33876,0,3.0
33877,0,8.0
33878,0,12.0
33880,0,26.0
33881,0,22.0
33883,0,9.0
33885,0,69.0
33886,0,77.0
33887,0,9.0
33889,0,14.0
33890,0,48.0
33893,0,41.0
33894,0,23.0
33895,0,4.0
33897,0,87.0
33899,0,126.0
33900,0,3.0
33903,0,78.0
33905,0,63.0
33906,0,8.0
33907,0,2.0
33908,0,79.0
33909,0,5.0
33910,0,72.0
33912,0,78.0
33914,0,82.0
33916,0,18.0
33917,0,32.0
33920,0,4.0
33921,0,69.0
33922,0,2.0
33923,0,40.0
33925,0,78.0
33926,0,38.0
33927,0,55.0
33928,0,5.0
33930,0,52.0
33932,0,27.0
33935,0,9.0
33936,0,112.0
33937,0,92.0
33938,0,14.0
33939,0,47.0
33940,0,27.0
33941,0,20.0
33943,0,11.0
33944,0,103.0
