uid,variant_number,total_active_mins,gender
29819,0,2.0,unknown
29820,0,117.0,male
29821,0,4.0,male
29822,0,163.0,unknown
29823,0,104.0,unknown
29824,0,11.0,male
29825,0,23.0,female
29826,0,9.0,female
29827,0,38.0,male
29828,0,74.0,male
29829,0,2437.0,male
29830,0,63.0,female
29831,0,2.0,unknown
29832,0,42.0,female
29833,0,122.0,male
29834,0,53.0,unknown
29835,0,309.0,female
29836,0,7.0,female
29837,0,77.0,male
29838,0,24.0,male
29839,0,417.0,male
29840,0,2.0,female
29841,0,14.0,male
29842,0,933.0,female
29844,0,20.0,male
29845,0,106.0,male
29846,0,34.0,female
29847,0,47.0,male
29848,0,225.0,unknown
29849,0,314.0,female
29850,0,256.0,male
29851,0,1279.0,male
29852,0,25.0,unknown
29853,0,93.0,male
29854,0,52.0,female
29855,0,4003.0,male
29856,0,29.0,male
29857,0,67.0,unknown
29858,0,95.0,female
29860,0,7.0,female
29861,0,246.0,unknown
29862,0,33.0,male
29864,0,10.0,male
29865,0,4.0,male
29866,0,45.0,male
29867,0,236.0,male
29868,0,846.0,male
29869,0,11.0,male
29870,0,2.0,female
29873,0,17.0,male
29874,0,46.0,male
29875,0,7.0,female
29876,0,79.0,unknown
29877,0,174.0,male
29878,0,292.0,male
29880,0,73.0,male
29881,0,10.0,male
29882,0,7.0,male
29883,0,33.0,unknown
29884,0,17.0,male
29885,0,22.0,male
29886,0,514.0,male
29887,0,59.0,unknown
29888,0,2536.0,female
29889,0,10.0,male
29890,0,26.0,female
29891,0,60.0,female
29892,0,1346.0,male
29893,0,18.0,unknown
29894,0,22.0,unknown
29895,0,19.0,male
29896,0,42.0,unknown
29898,0,10.0,female
29899,0,512.0,female
29900,0,325.0,male
29901,0,106.0,male
29902,0,101.0,male
29903,0,70.0,male
29904,0,305.0,unknown
29905,0,1612.0,male
29906,0,231.0,female
29907,0,44.0,unknown
29908,0,7.0,male
29909,0,947.0,male
29910,0,135.0,female
29911,0,430.0,male
29912,0,1960.0,male
29913,0,2812.0,male
29915,0,56.0,male
29916,0,4.0,male
29917,0,4.0,female
29918,0,38.0,male
29919,0,2.0,male
29920,0,5.0,male
29921,0,18.0,male
29922,0,49.0,unknown
29923,0,533.0,male
29924,0,3.0,unknown
29925,0,26.0,unknown
29927,0,305.0,male
29928,0,48.0,male
29929,0,232.0,male
29930,0,75.0,male
29931,0,41.0,male
29932,0,1878.0,male
29933,0,1.0,male
29934,0,48.0,male
29935,0,4.0,male
29936,0,111.0,female
29937,0,1839.0,male
29938,0,186.0,male
29939,0,2.0,male
29940,0,10.0,male
29941,0,62.0,male
29942,0,34.0,male
29943,0,305.0,unknown
29944,0,79.0,male
29945,0,40.0,unknown
29946,0,95.0,male
29947,0,14.0,female
29948,0,27.0,female
29950,0,97.0,male
29951,0,1256.0,female
29952,0,24.0,male
29953,0,98.0,male
29955,0,8842.0,male
29956,0,401.0,female
29958,0,64.0,female
29959,0,145.0,male
29961,0,20.0,unknown
29962,0,85.0,unknown
29963,0,80.0,female
29964,0,15.0,male
29965,0,170.0,male
29966,0,92.0,male
29967,0,137.0,female
29968,0,2.0,female
29969,0,48.0,male
29970,0,196.0,male
29971,0,72.0,male
29972,0,43.0,male
29973,0,18.0,male
29974,0,365.0,male
29975,0,187.0,male
29976,0,16.0,female
29977,0,20.0,unknown
29978,0,2.0,female
29979,0,18.0,female
29980,0,12.0,female
29981,0,174.0,female
29982,0,1676.0,male
29983,0,16.0,unknown
29984,0,39.0,male
29985,0,3.0,female
29986,0,4.0,female
29987,0,21.0,female
29988,0,2.0,male
29989,0,68.0,male
29990,0,61.0,female
29991,0,53.0,female
29992,0,7.0,male
29994,0,34.0,unknown
29995,0,4.0,male
29996,0,29.0,female
29997,0,15.0,female
29998,0,144.0,male
29999,0,75.0,male
30000,0,125762.0,male
30001,0,170.0,female
30003,0,1793.0,female
30004,0,112.0,male
30005,0,122.0,male
30006,0,112.0,female
30007,0,130.0,unknown
30008,0,114.0,male
30009,0,5.0,male
30010,0,5.0,male
30011,0,16.0,male
30012,0,107.0,male
30013,0,10.0,female
30014,0,105.0,unknown
30015,0,1010.0,female
30016,0,38.0,male
30017,0,94.0,male
30018,0,14.0,female
30019,0,106.0,female
30020,0,2.0,female
30021,0,38.0,male
30022,0,3113.0,female
30023,0,10.0,male
30024,0,2.0,male
30025,0,194.0,unknown
30026,0,41.0,male
30027,0,40.0,unknown
30028,0,47.0,female
30029,0,40.0,male
30030,0,14.0,male
30031,0,114.0,unknown
30032,0,237.0,unknown
30033,0,64.0,unknown
30034,0,415.0,male
30035,0,17.0,male
30036,0,339.0,male
30037,0,1397.0,female
30038,0,44.0,male
30039,0,20.0,female
30040,0,8.0,female
30041,0,17.0,male
30042,0,400.0,male
30043,0,51.0,male
30044,0,2776.0,male
30045,0,358.0,female
30046,0,28.0,male
30047,0,40.0,male
30048,0,215.0,male
30049,0,26.0,unknown
30050,0,18.0,female
30051,0,47.0,male
30052,0,73.0,female
30053,0,12.0,male
30055,0,128.0,female
30056,0,290.0,male
30057,0,40.0,unknown
30058,0,1.0,female
30059,0,20.0,male
30060,0,84.0,male
30061,0,7210.0,female
30062,0,4.0,male
30063,0,24.0,male
30064,0,280.0,male
30065,0,244.0,female
30066,0,760.0,female
30067,0,51.0,female
30069,0,18.0,female
30070,0,6.0,male
30072,0,21.0,male
30073,0,356.0,female
30074,0,32.0,female
30075,0,25.0,male
30076,0,3746.0,female
30077,0,69.0,male
30078,0,1.0,female
30079,0,1.0,male
30080,0,662.0,female
30081,0,77.0,male
30082,0,120.0,female
30083,0,7.0,male
30084,0,36.0,female
30085,0,247.0,male
30086,0,2326.0,male
30087,0,8.0,male
30088,0,3.0,male
30089,0,1713.0,female
30090,0,4.0,male
30091,0,112.0,male
30092,0,1129.0,female
30093,0,31.0,unknown
30094,0,6.0,male
30095,0,49.0,male
30096,0,89.0,unknown
30097,0,1008.0,male
30099,0,1.0,female
30100,0,6.0,male
30101,0,101.0,unknown
30102,0,11.0,female
30103,0,11.0,female
30104,0,4.0,female
30105,0,370.0,male
30106,0,99.0,male
30108,0,9.0,male
30110,0,119.0,male
30111,0,23.0,male
30112,0,9.0,male
30113,0,6023.0,female
30115,0,600.0,unknown
30116,0,15.0,male
30117,0,204.0,male
30118,0,21.0,male
30119,0,2.0,female
30120,0,550.0,male
30121,0,25.0,female
30122,0,6.0,female
30123,0,26.0,male
30124,0,197.0,female
30125,0,167.0,male
30126,0,4.0,male
30127,0,7.0,unknown
30128,0,97.0,male
30129,0,56.0,unknown
30131,0,43.0,unknown
30132,0,3.0,male
30133,0,431.0,male
30134,0,152.0,male
30135,0,58.0,unknown
30136,0,748.0,male
30137,0,11.0,male
30138,0,91.0,unknown
30139,0,38.0,male
30140,0,55.0,male
30141,0,2.0,female
30142,0,5.0,male
30143,0,22.0,male
30144,0,94.0,male
30145,0,8.0,female
30146,0,24.0,male
30148,0,23.0,female
30149,0,11.0,male
30151,0,13.0,male
30152,0,340.0,male
30153,0,13.0,female
30155,0,42.0,female
30156,0,122.0,male
30157,0,391.0,male
30158,0,19.0,female
30159,0,25.0,unknown
30160,0,897.0,male
30161,0,51.0,male
30162,0,61.0,male
30163,0,32.0,female
30164,0,98.0,unknown
30165,0,3190.0,male
30166,0,22.0,male
30167,0,57.0,female
30168,0,56.0,female
30169,0,87.0,unknown
30170,0,1.0,unknown
30171,0,191.0,female
30173,0,76.0,male
30174,0,122.0,male
30175,0,90.0,male
30176,0,2.0,unknown
30177,0,129.0,female
30178,0,17.0,male
30179,0,16.0,unknown
30180,0,195.0,male
30181,0,6.0,unknown
30182,0,25.0,unknown
30184,0,140.0,female
30185,0,40.0,male
30186,0,94.0,male
30187,0,44.0,male
30188,0,10.0,female
30189,0,996.0,male
30190,0,10.0,male
30191,0,1395.0,male
30192,0,15.0,female
30193,0,145.0,male
30194,0,4433.0,male
30195,0,3327.0,male
30197,0,109.0,male
30199,0,11.0,male
30200,0,10.0,male
30201,0,51.0,female
30202,0,17.0,male
30203,0,107.0,male
30204,0,3439.0,male
30206,0,16.0,male
30207,0,42.0,male
30208,0,477.0,female
30209,0,41.0,female
30210,0,989.0,female
30211,0,62.0,male
30212,0,6.0,male
30213,0,12.0,male
30214,0,6.0,female
30215,0,18.0,male
30216,0,23.0,female
30217,0,31.0,male
30218,0,539.0,male
30219,0,13.0,male
30220,0,14.0,unknown
30221,0,151.0,male
30222,0,26.0,male
30223,0,24.0,unknown
30224,0,25.0,male
30225,0,43.0,male
30226,0,540.0,male
30227,0,120.0,male
30228,0,18.0,male
30229,0,56.0,male
30230,0,91.0,male
30231,0,33.0,male
30232,0,27.0,male
30233,0,29.0,male
30234,0,2.0,unknown
30235,0,8.0,male
30236,0,123.0,male
30237,0,43.0,male
30238,0,211.0,male
30239,0,27.0,female
30240,0,39.0,male
30241,0,4233.0,male
30242,0,24.0,female
30243,0,2443.0,female
30244,0,1.0,female
30245,0,171.0,female
30246,0,30.0,male
30247,0,150.0,male
30248,0,15.0,male
30249,0,20.0,unknown
30250,0,260.0,unknown
30251,0,72.0,female
30252,0,63.0,female
30253,0,12.0,female
30254,0,44.0,male
30255,0,231.0,male
30256,0,29.0,female
30257,0,7.0,male
30258,0,25.0,female
30259,0,212.0,male
30260,0,22.0,female
30261,0,24.0,male
30262,0,21.0,female
30263,0,427.0,male
30264,0,45.0,male
30265,0,12.0,female
30266,0,3.0,female
30267,0,19.0,male
30268,0,13.0,male
30269,0,56.0,female
30270,0,69.0,male
30272,0,106.0,male
30273,0,30.0,male
30274,0,94.0,male
30275,0,4.0,male
30276,0,86.0,female
30277,0,21.0,male
30278,0,176.0,male
30279,0,23.0,male
30280,0,36.0,female
30281,0,10.0,male
30282,0,163.0,female
30283,0,1.0,male
30284,0,478.0,female
30285,0,24.0,male
30286,0,45.0,male
30287,0,6.0,male
30288,0,55.0,male
30289,0,3.0,female
30290,0,1704.0,female
30291,0,10.0,male
30292,0,44.0,male
30293,0,12.0,unknown
30294,0,37.0,female
30295,0,49.0,male
30296,0,56.0,male
30297,0,172.0,unknown
30298,0,4.0,male
30299,0,120.0,female
30300,0,2.0,male
30301,0,476.0,male
30302,0,577.0,male
30303,0,109.0,male
30304,0,48.0,female
30305,0,8.0,female
30306,0,163.0,unknown
30308,0,720.0,male
30309,0,72.0,unknown
30310,0,2.0,male
30311,0,26.0,male
30312,0,339.0,male
30313,0,61.0,female
30314,0,183.0,male
30315,0,102.0,male
30316,0,1.0,male
30317,0,150.0,male
30319,0,4.0,male
30320,0,65.0,male
30321,0,221.0,male
30322,0,1120.0,male
30323,0,62.0,female
30324,0,10.0,female
30325,0,74.0,male
30327,0,329.0,male
30328,0,52.0,male
30329,0,86.0,male
30330,0,59.0,male
30331,0,21.0,male
30332,0,11.0,male
30333,0,687.0,female
30334,0,2011.0,male
30335,0,59.0,male
30336,0,25.0,female
30337,0,29.0,female
30338,0,1706.0,male
30339,0,28.0,unknown
30340,0,12.0,female
30342,0,1128.0,male
30343,0,248.0,female
30344,0,580.0,female
30345,0,28.0,male
30346,0,9.0,female
30347,0,16.0,male
30348,0,1.0,unknown
30349,0,2880.0,male
30350,0,40.0,unknown
30351,0,84.0,unknown
30352,0,73.0,female
30353,0,7357.0,female
30354,0,20.0,female
30355,0,299.0,male
30356,0,25.0,male
30357,0,249.0,male
30358,0,20.0,female
30359,0,65.0,male
30361,0,22.0,unknown
30362,0,22.0,female
30363,0,609.0,female
30364,0,4.0,female
30366,0,77.0,male
30367,0,130.0,female
30368,0,116.0,female
30369,0,505.0,male
30370,0,64.0,female
30371,0,11.0,male
30372,0,14.0,female
30373,0,129.0,female
30374,0,4.0,female
30375,0,2.0,female
30376,0,45.0,female
30377,0,162.0,unknown
30378,0,6568.0,male
30380,0,184.0,female
30381,0,368.0,male
30383,0,3.0,male
30384,0,12.0,male
30385,0,12.0,female
30386,0,7.0,female
30387,0,10.0,female
30388,0,1.0,female
30389,0,4.0,unknown
30390,0,7.0,male
30391,0,33.0,male
30392,0,12.0,female
30393,0,8.0,female
30394,0,5019.0,male
30395,0,52.0,unknown
30396,0,3.0,unknown
30397,0,1252.0,male
30398,0,229.0,male
30399,0,54.0,male
30400,0,204.0,unknown
30401,0,375.0,male
30402,0,244.0,male
30403,0,925.0,unknown
30404,0,22.0,male
30405,0,21.0,male
30406,0,558.0,female
30407,0,92.0,female
30408,0,112.0,male
30409,0,401.0,female
30411,0,46.0,male
30413,0,3.0,male
30414,0,6.0,male
30415,0,7.0,male
30416,0,234.0,unknown
30417,0,14.0,unknown
30418,0,29.0,female
30420,0,8.0,female
30421,0,467.0,female
30423,0,3.0,male
30424,0,2.0,unknown
30425,0,122.0,male
30426,0,3.0,female
30427,0,358.0,male
30428,0,342.0,unknown
30429,0,48.0,male
30430,0,875.0,male
30431,0,1.0,unknown
30432,0,3.0,male
30433,0,2035.0,male
30434,0,2118.0,unknown
30435,0,24.0,male
30436,0,62.0,male
30437,0,69.0,female
30438,0,16871.0,male
30439,0,53.0,male
30440,0,8.0,female
30441,0,40.0,unknown
30442,0,73.0,male
30443,0,92.0,unknown
30444,0,41.0,male
30445,0,3.0,female
30446,0,27.0,male
30448,0,225.0,unknown
30449,0,7.0,female
30450,0,46.0,male
30451,0,68.0,male
30452,0,102.0,male
30453,0,6.0,male
30454,0,82.0,male
30455,0,163.0,male
30456,0,26.0,unknown
30457,0,6.0,male
30459,0,3252.0,male
30460,0,167.0,unknown
30462,0,368.0,male
30463,0,4.0,male
30464,0,37.0,male
30465,0,347.0,male
30466,0,45.0,male
30467,0,38.0,female
30468,0,467.0,male
30469,0,53.0,unknown
30470,0,2862.0,male
30471,0,124.0,male
30472,0,2.0,female
30473,0,19.0,female
30474,0,8.0,unknown
30475,0,1954.0,male
30476,0,868.0,male
30477,0,40.0,male
30478,0,44.0,male
30479,0,159.0,unknown
30480,0,42.0,male
30481,0,10.0,male
30482,0,5725.0,male
30483,0,23.0,male
30484,0,116.0,unknown
30485,0,113.0,male
30486,0,1.0,male
30487,0,5.0,male
30488,0,200.0,male
30489,0,13.0,male
30490,0,240.0,male
30492,0,36.0,female
30493,0,3788.0,female
30494,0,1220.0,female
30497,0,22.0,male
30498,0,26.0,female
30499,0,295.0,female
30500,0,34.0,male
30501,0,40.0,male
30502,0,2.0,female
30503,0,205.0,male
30504,0,633.0,male
30505,0,285.0,female
30506,0,44.0,male
30507,0,421.0,unknown
30508,0,24.0,male
30509,0,9.0,male
30510,0,6028.0,unknown
30511,0,511.0,unknown
30512,0,13.0,male
30513,0,32.0,unknown
30514,0,47.0,female
30515,0,416.0,male
30516,0,213.0,male
30517,0,5.0,female
30520,0,88.0,male
30521,0,1146.0,female
30522,0,168.0,female
30523,0,33.0,unknown
30524,0,13.0,female
30525,0,12.0,male
30526,0,1.0,male
30527,0,437.0,male
30528,0,73.0,male
30529,0,23.0,male
30530,0,7.0,male
30531,0,149.0,male
30532,0,46.0,unknown
30533,0,21.0,female
30535,0,17.0,male
30536,0,9.0,female
30537,0,453.0,male
30538,0,7.0,unknown
30539,0,260.0,male
30540,0,2355.0,male
30541,0,730.0,female
30542,0,42.0,unknown
30543,0,7.0,male
30545,0,16.0,female
30546,0,61.0,male
30547,0,235.0,unknown
30548,0,76.0,female
30549,0,2267.0,female
30550,0,1521.0,male
30551,0,8.0,female
30552,0,78.0,unknown
30553,0,582.0,male
30554,0,47.0,unknown
30555,0,4.0,male
30556,0,75.0,unknown
30557,0,433.0,male
30558,0,370.0,female
30559,0,288.0,unknown
30560,0,27.0,unknown
30561,0,632.0,female
30562,0,317.0,male
30563,0,8.0,male
30564,0,49.0,male
30565,0,1614.0,unknown
30566,0,608.0,male
30567,0,7.0,female
30568,0,16.0,male
30569,0,1450.0,male
30570,0,6.0,unknown
30571,0,113.0,female
30572,0,32.0,male
30573,0,39.0,male
30574,0,2.0,male
30575,0,13.0,female
30576,0,1537.0,unknown
30577,0,31.0,female
30578,0,5.0,male
30579,0,76.0,male
30580,0,183.0,female
30582,0,28.0,female
30583,0,34.0,female
30584,0,100.0,unknown
30585,0,243.0,male
30586,0,57.0,unknown
30587,0,213.0,male
30588,0,39.0,unknown
30589,0,30.0,unknown
30590,0,117.0,male
30591,0,96.0,male
30592,0,318.0,male
30593,0,14.0,male
30594,0,66.0,unknown
30595,0,17.0,unknown
30596,0,467.0,female
30597,0,137.0,female
30598,0,74.0,male
30599,0,156.0,female
30600,0,27.0,male
30601,0,22.0,female
30602,0,95.0,male
30603,0,134.0,male
30604,0,333.0,female
30605,0,11.0,female
30606,0,42.0,male
30607,0,132.0,female
30608,0,25.0,male
30609,0,6.0,female
30610,0,144.0,male
30611,0,85.0,male
30612,0,3.0,male
30613,0,5267.0,female
30614,0,11.0,female
30615,0,23.0,male
30616,0,5.0,female
30617,0,2.0,male
30618,0,315.0,unknown
30619,0,13.0,female
30620,0,443.0,male
30621,0,21.0,female
30622,0,1.0,male
30623,0,15.0,male
30624,0,105.0,male
30625,0,10.0,female
30626,0,43.0,male
30627,0,40.0,male
30628,0,61.0,male
30629,0,31.0,unknown
30630,0,12.0,female
30631,0,1.0,male
30632,0,675.0,female
30634,0,166.0,male
30635,0,448.0,male
30636,0,27.0,female
30637,0,1.0,female
30638,0,107.0,unknown
30639,0,12.0,unknown
30640,0,15.0,male
30641,0,64.0,female
30642,0,6.0,unknown
30643,0,43.0,male
30644,0,26.0,female
30645,0,251.0,male
30646,0,5282.0,male
30647,0,78.0,unknown
30648,0,42.0,female
30649,0,4.0,female
30650,0,67.0,male
30652,0,18.0,female
30653,0,31.0,male
30654,0,103.0,male
30656,0,12.0,unknown
30657,0,121.0,female
30658,0,128.0,female
30659,0,11.0,male
30660,0,140.0,male
30661,0,22.0,male
30662,0,72.0,female
30663,0,58.0,male
30664,0,124.0,male
30665,0,40.0,female
30666,0,20.0,female
30667,0,13.0,female
30668,0,8.0,unknown
30669,0,5.0,female
30670,0,32.0,male
30671,0,1.0,female
30672,0,639.0,female
30673,0,11.0,female
30674,0,224.0,unknown
30675,0,131.0,unknown
30676,0,13.0,male
30677,0,502.0,unknown
30678,0,105.0,male
30680,0,31.0,male
30681,0,577.0,unknown
30682,0,13.0,male
30683,0,32.0,female
30684,0,33.0,male
30686,0,31.0,female
30687,0,43.0,male
30688,0,1.0,unknown
30689,0,15.0,unknown
30690,0,50.0,male
30691,0,93.0,male
30692,0,8.0,male
30693,0,412.0,male
30694,0,9641.0,unknown
30695,0,88.0,male
30696,0,19.0,male
30697,0,11.0,male
30698,0,265.0,male
30699,0,5.0,female
30700,0,13.0,female
30701,0,51.0,female
30702,0,292.0,female
30704,0,70.0,female
30705,0,17.0,female
30707,0,63.0,male
30708,0,530.0,male
30709,0,15.0,male
30710,0,448.0,male
30711,0,20.0,female
30712,0,5.0,female
30713,0,4.0,unknown
30714,0,19.0,unknown
30715,0,6.0,female
30716,0,108.0,female
30717,0,9.0,female
30718,0,14.0,unknown
30719,0,29.0,unknown
30720,0,69.0,male
30721,0,176.0,male
30722,0,46.0,unknown
30723,0,2.0,male
30724,0,2818.0,male
30725,0,38.0,female
30726,0,12.0,female
30727,0,75.0,male
30728,0,25.0,unknown
30729,0,5.0,unknown
30730,0,117.0,unknown
30731,0,214.0,female
30732,0,86.0,female
30733,0,87.0,unknown
30734,0,6.0,female
30735,0,7.0,male
30736,0,193.0,male
30737,0,41.0,male
30738,0,406.0,female
30740,0,137.0,female
30741,0,55.0,female
30742,0,1428.0,male
30743,0,14.0,unknown
30744,0,2.0,male
30745,0,163.0,female
30746,0,37.0,male
30747,0,50.0,female
30748,0,23.0,male
30749,0,2.0,male
30750,0,913.0,male
30751,0,3003.0,male
30753,0,22.0,unknown
30755,0,19.0,female
30756,0,163.0,female
30757,0,182.0,unknown
30758,0,4.0,unknown
30759,0,30.0,male
30760,0,41.0,female
30761,0,25.0,unknown
30762,0,7.0,male
30763,0,155.0,male
30764,0,216.0,male
30765,0,476.0,female
30766,0,49.0,male
30767,0,16.0,female
30768,0,31.0,male
30770,0,76.0,male
30771,0,490.0,male
30772,0,41.0,male
30773,0,9.0,male
30774,0,70.0,male
30775,0,36.0,unknown
30776,0,9.0,female
30777,0,309.0,male
30778,0,14.0,male
30779,0,9.0,male
30780,0,14.0,unknown
30781,0,170.0,male
30782,0,242.0,unknown
30783,0,100.0,male
30784,0,907.0,male
30785,0,39.0,unknown
30786,0,135.0,male
30787,0,573.0,unknown
30788,0,10.0,male
30789,0,105.0,female
30790,0,56.0,male
30791,0,1180.0,male
30793,0,1.0,female
30794,0,137.0,male
30795,0,198.0,male
30796,0,190.0,male
30797,0,60.0,male
30798,0,374.0,female
30799,0,114.0,male
30800,0,29.0,male
30802,0,11.0,male
30803,0,4.0,male
30804,0,21.0,female
30806,0,14.0,male
30807,0,21.0,unknown
30808,0,695.0,male
30809,0,39.0,female
30810,0,7.0,female
30811,0,2.0,female
30812,0,5.0,male
30813,0,9.0,male
30814,0,20.0,male
30815,0,593.0,male
30816,0,515.0,female
30817,0,85.0,male
30818,0,114.0,male
30819,0,31.0,male
30820,0,82.0,male
30821,0,183.0,male
30823,0,124.0,male
30824,0,206.0,male
30825,0,3.0,male
30826,0,80.0,male
30827,0,35.0,male
30830,0,920.0,male
30831,0,17.0,female
30832,0,34.0,male
30833,0,46.0,male
30835,0,5.0,male
30836,0,1.0,female
30837,0,82.0,female
30838,0,12.0,female
30839,0,48.0,female
30840,0,1101.0,male
30841,0,1522.0,unknown
30842,0,60.0,male
30843,0,18.0,unknown
30844,0,74.0,male
30845,0,46.0,female
30846,0,16.0,male
30847,0,46.0,unknown
30848,0,525.0,male
30850,0,30.0,male
30851,0,6440.0,male
30852,0,1.0,female
30853,0,70.0,female
30854,0,17.0,male
30855,0,1924.0,male
30856,0,2755.0,male
30857,0,4174.0,female
30858,0,5.0,female
30859,0,33.0,female
30860,0,258.0,male
30861,0,6152.0,male
30862,0,1406.0,male
30864,0,70.0,male
30865,0,45.0,unknown
30866,0,117.0,male
30867,0,30.0,male
30868,0,3114.0,unknown
30869,0,9.0,unknown
30871,0,30.0,male
30872,0,2108.0,male
30873,0,132.0,unknown
30874,0,63.0,male
30875,0,3873.0,female
30876,0,697.0,male
30877,0,1.0,female
30878,0,132.0,female
30879,0,254.0,male
30880,0,2909.0,female
30881,0,23.0,male
30882,0,115.0,female
30883,0,71.0,male
30884,0,13.0,unknown
30885,0,15.0,male
30886,0,2344.0,male
30887,0,19.0,male
30888,0,407.0,unknown
30890,0,260.0,unknown
30891,0,42.0,female
30892,0,20.0,female
30893,0,4093.0,male
30894,0,3.0,male
30895,0,25.0,female
30896,0,252.0,female
30898,0,17.0,male
30899,0,21.0,male
30900,0,3.0,female
30901,0,1668.0,male
30902,0,69.0,male
30903,0,67.0,male
30904,0,20.0,male
30906,0,35.0,female
30907,0,662.0,male
30908,0,57.0,male
30909,0,16.0,male
30910,0,20.0,female
30911,0,2.0,male
30912,0,144.0,male
30913,0,185.0,unknown
30914,0,1066.0,male
30915,0,66.0,female
30917,0,35.0,female
30918,0,633.0,male
30919,0,9.0,male
30920,0,111.0,male
30921,0,33.0,female
30922,0,46.0,male
30923,0,1501.0,male
30924,0,41.0,male
30925,0,156.0,male
30926,0,48.0,unknown
30927,0,99.0,male
30928,0,31.0,male
30929,0,288.0,male
30930,0,130.0,male
30931,0,3.0,unknown
30932,0,105.0,female
30933,0,126.0,male
30934,0,1.0,male
30936,0,4.0,male
30937,0,36.0,male
30938,0,147.0,female
30939,0,311.0,unknown
30940,0,154.0,male
30941,0,17.0,male
30942,0,9.0,male
30943,0,127.0,male
30944,0,1550.0,male
30945,0,3.0,male
30946,0,21.0,unknown
30947,0,67.0,female
30949,0,1.0,female
30950,0,52.0,male
30951,0,12.0,male
30952,0,68.0,female
30953,0,3.0,male
30954,0,57.0,male
30955,0,4.0,female
30956,0,3.0,male
30957,0,1484.0,unknown
30958,0,10.0,female
30959,0,32.0,male
30960,0,1235.0,female
30961,0,88.0,male
30962,0,6.0,unknown
30963,0,11.0,female
30964,0,5556.0,female
30965,0,39.0,female
30966,0,273.0,female
30967,0,24.0,male
30968,0,69.0,male
30969,0,125.0,male
30970,0,133.0,male
30971,0,6.0,male
30972,0,278.0,male
30973,0,36.0,female
30974,0,12.0,male
30975,0,253.0,male
30976,0,5014.0,male
30977,0,14.0,unknown
30978,0,234.0,male
30979,0,2.0,female
30980,0,40.0,male
30981,0,345.0,male
30982,0,154.0,male
30983,0,112.0,male
30984,0,33.0,female
30985,0,118.0,unknown
30986,0,3.0,male
30987,0,234.0,female
30988,0,3.0,male
30989,0,96.0,male
30990,0,77.0,female
30991,0,9.0,male
30992,0,28.0,male
30993,0,473.0,male
30995,0,7.0,female
30997,0,164.0,male
30998,0,248.0,male
30999,0,159.0,female
31000,0,13.0,female
31001,0,942.0,unknown
31003,0,90.0,male
31004,0,615.0,female
31006,0,226.0,male
